CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,CAMPAIGN_LOST,AVG_TIME_DAYS_purchase,0-200_purchase,200-800_purchase,800+_purchase,no_purchase,percent_open,percent_click
4580849054897660534,212165,818,0,0,0,0,11,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,STNL to BP,,0,0,0,1,0.11827956989247312,0.0
4581006516236605905,173777,691,3,0,0,0,32,0,49,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,86,STNL to BP,,0,0,0,1,0.6530612244897959,0.0
4581067630803661943,206152,817,0,0,0,0,31,0,69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102,STNL to BP,,0,0,0,1,0.4492753623188406,0.0
4582759824000369623,111056,432,0,0,0,0,22,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,STNL to BP,,0,0,0,1,0.6666666666666666,0.0
4583688318984699069,155620,607,0,0,0,0,24,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,,0,0,0,1,0.4528301886792453,0.0
4584306584462088718,284932,1171,0,0,2,0,11,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,STNL to BP,,0,0,0,1,0.0859375,0.18181818181818182
4587598592701525768,127295,465,0,0,2,0,17,0,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,STNL to BP,,0,0,0,1,0.40476190476190477,0.11764705882352941
4591127248462958393,105135,384,0,0,0,0,1,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,STNL to BP,,0,0,0,1,0.02,0.0
4592975437048992309,242370,1031,1,0,1,0,26,0,90,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,STNL to BP,,0,0,0,1,0.28888888888888886,0.038461538461538464
4593492706855317519,264731,1074,0,0,2,0,28,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,BP to STH,,0,0,0,1,0.28,0.07142857142857142
4597735290322775127,270811,1058,3,0,4,0,16,0,109,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134,STNL to BP,0.0,0,0,1,0,0.14678899082568808,0.25
4598717728892527111,48524,182,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,STNL to BP,,0,0,0,1,0.0,
4600510856142748795,313057,1331,1,0,0,0,11,0,140,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,155,STNL to BP,0.0,0,0,1,0,0.07857142857142857,0.0
4601709860970861966,101052,372,0,0,0,0,1,0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,STNL to BP,,0,0,0,1,0.020833333333333332,0.0
4602380882150506548,202018,748,0,0,0,0,21,0,77,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,STNL to BP,,0,0,0,1,0.2727272727272727,0.0
4604565073543157374,291150,1100,1,0,0,0,20,0,121,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,144,STNL to BP,0.0,0,0,1,0,0.1652892561983471,0.0
4608972194579133171,115181,447,0,0,0,0,1,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,STNL to BP,,0,0,0,1,0.01818181818181818,0.0
4610719789443986100,315205,1160,1,0,5,0,40,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,STNL to BP,,0,0,0,1,0.3669724770642202,0.125
4611526968857828046,345443,1293,0,0,2,0,51,0,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,STNL to BP,,0,0,0,1,0.4358974358974359,0.0392156862745098
4612153119150761251,151488,596,0,0,0,0,19,0,53,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,75,STNL to BP,,0,0,0,1,0.3584905660377358,0.0
4612259291853741325,8072,35,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,STNL to BP,,0,0,0,1,0.0,
4614847101604273386,503287,2032,37,0,4,0,89,0,118,0,0,0,7,3,1,0,21,0,0,0,0,0,0,0,0,0,0,0,249,BP to STH,126.0,1,0,0,0,0.7542372881355932,0.0449438202247191
4618929596961344078,145564,549,0,0,1,0,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,STNL to BP,,0,0,0,1,0.18333333333333332,0.09090909090909091
4621862070884332723,208255,773,13,0,0,0,10,0,79,0,0,0,2,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,103,BP to STH,366.0,0,1,0,0,0.12658227848101267,0.0
4622693482590219701,109110,490,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,STNL to BP,,0,0,0,1,0.0,
4622954164533305240,151609,525,0,0,0,0,12,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,STNL to BP,,0,0,0,1,0.19047619047619047,0.0
4623458624044232648,36367,125,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STNL to BP,,0,0,0,1,0.0,
4625262072130248012,84874,330,0,0,0,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,STNL to BP,,0,0,0,1,0.10526315789473684,0.0
4629288867316308347,113181,396,0,0,0,0,2,0,51,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,56,STNL to BP,,0,0,0,1,0.0392156862745098,0.0
4629336578781274002,161649,650,0,0,0,0,4,1,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,BP to STH,,0,0,0,1,0.05405405405405406,0.0
4629762402997905305,868713,3459,0,0,1,0,113,0,314,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,430,STNL to BP,,0,0,0,1,0.35987261146496813,0.008849557522123894
4630636807168506932,143500,507,0,0,0,0,0,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,STNL to BP,,0,0,0,1,0.0,
4630908201217786112,252533,922,0,0,1,0,14,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,STNL to BP,,0,0,0,1,0.12844036697247707,0.07142857142857142
4631029992815553315,189889,725,0,0,0,0,19,0,73,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,94,STNL to BP,,0,0,0,1,0.2602739726027397,0.0
4631344336171339143,62642,224,0,0,1,0,13,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,STNL to BP,,0,0,0,1,0.8125,0.07692307692307693
4631742049412510737,135314,538,0,0,0,0,15,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,STNL to BP,,0,0,0,1,0.28846153846153844,0.0
4632468818807323116,76804,262,0,0,0,0,0,0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,STNL to BP,,0,0,0,1,0.0,
4633098824937855942,133424,503,0,0,0,0,4,0,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,STNL to BP,,0,0,0,1,0.06557377049180328,0.0
4634541167393554632,274610,1019,0,0,0,0,4,0,131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,STNL to BP,,0,0,0,1,0.030534351145038167,0.0
4634660996621535679,343676,1424,28,1,0,0,35,0,106,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,170,STNL to BP,0.0,0,0,1,0,0.330188679245283,0.0
4638116375979817915,4046,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STNL to BP,,0,0,0,1,0.0,
4639872430300462825,125308,482,0,0,2,0,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,STNL to BP,,0,0,0,1,0.09090909090909091,0.4
4640551701187535645,169792,636,0,0,0,0,16,0,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,STNL to BP,,0,0,0,1,0.23880597014925373,0.0
4640643059208211209,208163,891,0,0,0,0,6,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,STNL to BP,,0,0,0,1,0.061855670103092786,0.0
4642412672823710616,280926,1085,1,0,1,0,19,0,117,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139,STNL to BP,,0,0,0,1,0.1623931623931624,0.05263157894736842
4642934319698638485,173795,717,0,0,0,0,9,0,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,STNL to BP,,0,0,0,1,0.11842105263157894,0.0
4642934725063623106,2018,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,,0,0,0,1,,
4654825016203950443,383887,1442,0,0,0,0,7,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,STNL to BP,,0,0,0,1,0.03825136612021858,0.0
4659617323616059489,8092,28,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,STNL to BP,,0,0,0,1,0.3333333333333333,0.0
4661040494306393686,24216,91,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STNL to BP,,0,0,0,1,0.2,0.0
4661960033335697303,183915,691,0,0,0,0,22,0,67,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,91,STNL to BP,,0,0,0,1,0.3283582089552239,0.0
4665684118236686433,127340,466,2,0,1,0,2,0,58,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,STNL to BP,0.0,0,0,1,0,0.034482758620689655,0.5
4666251288287548818,218279,883,0,0,0,0,12,0,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,STNL to BP,,0,0,0,1,0.12631578947368421,0.0
4666809779690994131,189957,731,0,0,1,0,28,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,STNL to BP,,0,0,0,1,0.4307692307692308,0.03571428571428571
4668711834283117644,357905,1338,2,0,4,0,40,2,128,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,BP to STH,0.0,0,0,1,0,0.3125,0.1
4668896071398123892,105057,388,0,0,0,0,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,STNL to BP,,0,0,0,1,0.0,
4677152764559824335,365697,1453,0,0,0,0,32,0,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,STNL to BP,,0,0,0,1,0.21621621621621623,0.0
4679955222517686336,187906,719,2,0,1,0,21,0,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,STNL to BP,,0,0,0,1,0.3088235294117647,0.047619047619047616
4684645673388605702,149592,594,3,0,0,0,12,0,59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,STNL to BP,221.0,0,1,0,0,0.2033898305084746,0.0
4687645377769789296,248508,981,1,0,4,0,22,0,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,123,STNL to BP,0.0,0,0,1,0,0.22916666666666666,0.18181818181818182
4688136042460938292,193987,714,3,0,1,0,19,0,71,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,96,STNL to BP,0.0,0,0,1,0,0.2676056338028169,0.05263157894736842
4688569594528800001,252588,867,0,0,1,0,9,0,113,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125,STNL to BP,,0,0,0,1,0.07964601769911504,0.1111111111111111
4689043828918018073,62631,254,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,STNL to BP,,0,0,0,1,0.0,
4689898711861301934,298980,1130,0,0,1,0,38,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,STNL to BP,,0,0,0,1,0.3486238532110092,0.02631578947368421
4698825148611150525,14118,33,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STNL to BP,,0,0,0,1,,
4699423468584123022,484797,1987,0,1,3,0,68,0,168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240,STNL to BP,0.0,0,0,1,0,0.40476190476190477,0.04411764705882353
4699885120683144204,183848,751,0,0,0,0,3,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,STNL to BP,,0,0,0,1,0.03409090909090909,0.0
4700550071599682701,793992,3293,21,0,10,0,212,0,148,1,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,393,BP to STH,,0,0,0,1,1.4324324324324325,0.04716981132075472
4702147578749422265,117193,488,0,0,0,0,6,0,50,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58,STNL to BP,,0,0,0,1,0.12,0.0
4709144438450704642,121292,467,4,0,0,0,8,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,STNL to BP,441.0,0,1,0,0,0.16666666666666666,0.0
4709310343792136758,197819,692,0,0,1,0,22,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,BP to STH,,0,0,0,1,0.29333333333333333,0.045454545454545456
4709449312995587957,341471,1235,0,0,0,0,22,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,STNL to BP,,0,0,0,1,0.14965986394557823,0.0
4713722537653634427,145508,582,0,0,0,0,14,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,STNL to BP,,0,0,0,1,0.2413793103448276,0.0
4715965176601706185,60638,238,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,STNL to BP,,0,0,0,1,0.0,
4717168039735265384,173693,623,0,0,0,0,21,0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,STNL to BP,,0,0,0,1,0.328125,0.0
4717209097166069725,56630,196,0,0,0,0,0,0,26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,STNL to BP,,0,0,0,1,0.0,
4717745800400303143,4033,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STNL to BP,,0,0,0,1,,
4721555004063363344,277026,1148,34,0,0,0,29,0,72,0,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,137,STNL to BP,,0,0,0,1,0.4027777777777778,0.0
4725640927231559686,52528,204,0,0,0,0,2,0,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,STNL to BP,,0,0,0,1,0.09090909090909091,0.0
4726166221174035057,113154,430,0,0,1,0,14,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,STNL to BP,,0,0,0,1,0.35,0.07142857142857142
4728024668395544129,4046,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STNL to BP,,0,0,0,1,0.0,
4728627073886804336,94994,374,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,STNL to BP,,0,0,0,1,0.0,
4729618783203569016,82826,331,0,0,1,0,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,STNL to BP,,0,0,0,1,0.48148148148148145,0.07692307692307693
4735792120164293929,129343,447,0,0,0,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,,0,0,0,1,0.0,
4739176033761895711,161660,574,0,0,0,0,21,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,STNL to BP,,0,0,0,1,0.3559322033898305,0.0
4740946621569942720,119219,449,0,0,0,0,11,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,STNL to BP,,0,0,0,1,0.22916666666666666,0.0
4747788048565162829,151324,624,0,0,0,0,31,0,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,STNL to BP,,0,0,0,1,0.7209302325581395,0.0
4749449415949378856,119258,434,0,0,0,0,3,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,STNL to BP,,0,0,0,1,0.05454545454545454,0.0
4750502430578575677,60664,243,0,0,2,0,10,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,STNL to BP,,0,0,0,1,0.5882352941176471,0.2
4753038158477046757,147548,540,0,1,2,0,12,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,STNL to BP,,0,0,0,1,0.20689655172413793,0.16666666666666666
4754850173953582638,321149,1257,0,0,0,0,9,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,STNL to BP,,0,0,0,1,0.06,0.0
4759839852154228211,786063,2943,1,0,3,0,96,0,288,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,389,STNL to BP,0.0,0,0,1,0,0.3333333333333333,0.03125
4760850255384268184,101098,408,0,0,0,0,0,0,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,STNL to BP,,0,0,0,1,0.0,
4766756853486505833,775640,3066,34,0,4,0,156,0,189,0,0,0,1,12,1,0,8,0,0,0,0,0,0,1,0,0,0,0,384,BP to STH,1770.0,0,0,1,0,0.8253968253968254,0.02564102564102564
4767034786558404876,86878,335,0,0,0,0,1,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,STNL to BP,,0,0,0,1,0.024390243902439025,0.0
4767462195883812112,395995,1467,1,0,2,0,16,0,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,STNL to BP,,0,0,0,1,0.09090909090909091,0.125
4770127756066240854,169794,620,0,0,0,0,18,0,64,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,STNL to BP,,0,0,0,1,0.28125,0.0
4772681361261408655,92974,342,0,0,0,0,2,0,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,STNL to BP,,0,0,0,1,0.046511627906976744,0.0
4776721518267278749,14122,34,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STNL to BP,,0,0,0,1,,
4779190743711718872,68681,266,0,0,0,0,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,STNL to BP,,0,0,0,1,0.25925925925925924,0.0
4780108725937612207,647168,2564,135,0,17,2,53,0,111,0,0,0,0,1,2,0,128,0,0,0,0,0,0,0,0,0,0,0,320,STNL to BP,,0,0,0,1,0.4774774774774775,0.32075471698113206
4780585225811830207,183749,678,0,0,0,0,19,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,STNL to BP,,0,0,0,1,0.2638888888888889,0.0
4782659600395626325,90947,350,0,0,0,0,0,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,STNL to BP,,0,0,0,1,0.0,
4784087521626582942,90961,354,0,0,1,0,2,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,STNL to BP,,0,0,0,1,0.04878048780487805,0.5
4787643471480790726,107057,458,0,0,0,0,13,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,STNL to BP,,0,0,0,1,0.325,0.0
4788122220292628567,341679,1317,2,0,0,0,87,0,80,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,169,STNL to BP,289.0,0,1,0,0,1.0875,0.0
4788208765919563373,137406,504,1,0,0,0,9,0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,,0,0,0,1,0.15789473684210525,0.0
4791685202631073057,143542,506,0,0,0,0,8,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,STNL to BP,,0,0,0,1,0.12698412698412698,0.0
4794181934703642271,404172,1578,0,0,2,2,42,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,BP to STH,,0,0,0,1,0.2727272727272727,0.047619047619047616
4795020775298150288,99059,348,0,0,0,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,STNL to BP,,0,0,0,1,0.06521739130434782,0.0
4798301984443618177,272824,1109,0,0,0,0,21,0,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135,BP to STH,,0,0,0,1,0.18584070796460178,0.0
4799381627530118827,371749,1478,14,0,3,0,28,0,137,0,0,0,0,8,2,0,4,0,0,0,0,0,0,0,0,0,0,0,184,STNL to BP,,0,0,0,1,0.20437956204379562,0.10714285714285714
4799743269890243110,234375,794,1,0,0,0,1,0,112,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,116,STNL to BP,0.0,0,0,1,0,0.008928571428571428,0.0
4801068387864702390,76755,288,0,0,0,0,10,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,STNL to BP,,0,0,0,1,0.35714285714285715,0.0
4803894218433397065,10083,21,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STNL to BP,,0,0,0,1,,
4804255700452060858,129343,516,0,0,0,0,15,0,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,,0,0,0,1,0.3191489361702128,0.0
4810173218976539332,155469,617,0,0,1,0,33,0,41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,,0,0,0,1,0.8048780487804879,0.030303030303030304
4813661084981493250,155611,598,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,,0,0,0,1,0.0,
4816333223632911680,434369,1736,12,0,5,0,56,1,139,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,215,BP to STH,0.0,0,0,1,0,0.4028776978417266,0.08928571428571429
4817137490922160674,218278,831,2,0,0,0,23,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108,STNL to BP,0.0,0,0,1,0,0.27710843373493976,0.0
4818562132189654568,317295,1297,0,0,1,0,30,0,124,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157,STNL to BP,,0,0,0,1,0.24193548387096775,0.03333333333333333
4820691072850239041,8069,32,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,STNL to BP,,0,0,0,1,0.0,
4825493036744565512,82748,298,0,0,0,0,7,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,STNL to BP,,0,0,0,1,0.21212121212121213,0.0
4826531272030822101,80838,290,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,STNL to BP,,0,0,0,1,0.0,
4828291700512595836,62580,270,0,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,STNL to BP,,0,0,0,1,1.0666666666666667,0.0
4829370091224736472,2018,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,,0,0,0,1,,
4829404506040527720,94969,372,0,0,0,0,2,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,STNL to BP,,0,0,0,1,0.044444444444444446,0.0
4834048129544717688,8072,42,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,STNL to BP,,0,0,0,1,0.0,
4839856816714594050,137454,503,0,0,0,0,16,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,,0,0,0,1,0.3076923076923077,0.0
4846903585197201965,84894,309,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42,STNL to BP,,0,0,0,1,0.0,
4847468845953957589,147500,597,0,0,0,0,0,0,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,STNL to BP,,0,0,0,1,0.0,
4853632323263667899,497021,2009,1,0,0,0,68,1,175,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,246,STNL to BP,,0,0,0,1,0.38857142857142857,0.0
4854626589147807836,214298,863,6,0,0,0,5,0,94,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,STNL to BP,790.0,0,1,0,0,0.05319148936170213,0.0
4854670581951043665,240548,822,0,0,0,0,2,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,STNL to BP,,0,0,0,1,0.017094017094017096,0.0
4854910678886023197,80709,321,0,0,0,0,17,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,STNL to BP,,0,0,0,1,0.85,0.0
4855476701763982535,123235,492,0,0,1,0,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,STNL to BP,,0,0,0,1,0.07142857142857142,0.25
4856365207944433049,72754,284,0,0,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,STNL to BP,,0,0,0,1,0.0,
4860047710530551112,333528,1420,21,0,2,0,36,1,103,0,0,0,2,0,2,2,5,0,0,0,0,0,0,4,0,0,0,0,165,BP to STH,212.0,0,1,0,0,0.34951456310679613,0.05555555555555555
4860463026640200618,268751,1114,0,0,2,0,29,0,99,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,133,STNL to BP,,0,0,0,1,0.29292929292929293,0.06896551724137931
4862658093544265299,169808,615,0,0,0,0,4,0,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,STNL to BP,,0,0,0,1,0.05063291139240506,0.0
4870024469991693988,357760,1264,0,0,1,0,63,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,STNL to BP,,0,0,0,1,0.5575221238938053,0.015873015873015872
4870801323476044909,143451,506,0,0,1,0,15,0,53,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,STNL to BP,,0,0,0,1,0.2830188679245283,0.06666666666666667
4871764866095227018,129253,537,0,0,0,0,25,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,,0,0,0,1,0.6578947368421053,0.0
