CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_receipt,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,AVG_TIME_DAYS_purchase,0-200_purchase,200-800_purchase,800+_purchase,no_purchase,percent_open,percent_click
5294022320224098612,5424779,20393,270,1,64,1,901,1,1442,1,0,12,0,14,8,3,2,220,0,0,1,0,1,0,0,0,0,0,0,2684,112.0,1,0,0,0,0.6248266296809986,0.07103218645948946
5328981175724430819,1305030,5076,17,0,2,0,194,0,429,1,1,1,0,4,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,646,366.0,0,1,0,0,0.4522144522144522,0.010309278350515464
5343911062061104190,2888760,11803,1,0,83,0,427,1,914,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1429,0.0,0,0,1,0,0.4671772428884026,0.19437939110070257
5344809463325342759,1242789,4689,2,0,8,0,142,0,459,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,615,0.0,0,0,1,0,0.3093681917211329,0.056338028169014086
5357535973556903169,788285,2913,2,0,9,0,96,0,277,1,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,390,0.0,0,0,1,0,0.34657039711191334,0.09375
5375110371946563473,836586,2958,2,0,3,0,123,0,281,1,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,414,1180.0,0,0,1,0,0.4377224199288256,0.024390243902439025
5380062275287749849,2634990,9648,424,0,17,4,292,2,556,1,0,13,0,5,3,6,2,355,0,0,1,0,0,0,2,0,0,0,0,1303,199.0,1,0,0,0,0.5251798561151079,0.05821917808219178
5392196366465880596,2168919,7562,16,6,26,1,748,1,270,1,0,0,0,2,1,4,0,0,0,0,2,0,2,0,2,0,0,0,0,1073,247.0,0,1,0,0,2.77037037037037,0.034759358288770054
5417260157455361382,131529,623,13,0,0,0,6,4,39,1,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,65,,0,0,0,1,0.15384615384615385,0.0
5417342769358405769,583879,2229,35,0,5,0,61,1,183,1,0,0,0,7,18,3,0,6,0,0,0,0,0,0,0,0,0,0,0,289,306.0,0,1,0,0,0.3333333333333333,0.08196721311475409
5424724816570523761,3636947,13778,28,0,30,0,298,2,1439,1,0,4,0,1,3,2,0,0,0,0,0,0,3,0,5,0,0,0,0,1800,183.0,1,0,0,0,0.207088255733148,0.10067114093959731
5428524870438454631,1903572,7778,8,0,17,2,126,2,782,1,0,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,942,168.0,1,0,0,0,0.16112531969309463,0.1349206349206349
5436272805058480772,493037,1831,1,0,4,0,122,0,113,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,244,0.0,0,0,1,0,1.079646017699115,0.03278688524590164
5436773194546783589,449076,1802,6,0,1,0,7,0,205,0,0,0,0,0,0,3,0,5,0,0,0,0,1,0,0,0,0,0,0,222,0.0,0,0,1,0,0.03414634146341464,0.14285714285714285
5440810062644270963,1362436,4951,7,0,23,0,251,0,388,1,0,1,0,0,0,3,2,0,0,0,1,0,1,0,0,0,0,0,0,674,597.0,0,1,0,0,0.6469072164948454,0.09163346613545817
5442631043137163560,1525557,5943,1,4,12,0,113,0,621,1,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,755,560.0,0,1,0,0,0.1819645732689211,0.10619469026548672
5444132776917833145,856783,3268,1,0,9,0,80,0,331,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,424,0.0,0,0,1,0,0.24169184290030213,0.1125
5458556943637213872,230123,795,1,0,3,0,59,0,46,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,114,0.0,0,0,1,0,1.2826086956521738,0.05084745762711865
5495369313810004081,826708,3204,18,0,10,0,86,0,289,1,0,1,0,2,1,4,0,0,0,0,1,0,1,0,2,0,0,0,0,409,296.0,0,1,0,0,0.2975778546712803,0.11627906976744186
5506262929475042126,842644,2976,2,0,3,0,108,0,301,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,417,0.0,0,0,1,0,0.3588039867109635,0.027777777777777776
5510929149264975752,1107554,4292,1,0,5,0,283,0,254,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,548,0.0,0,0,1,0,1.1141732283464567,0.0176678445229682
5514341390727084539,2877877,11138,376,0,15,0,192,0,835,1,0,6,0,0,0,5,2,367,0,0,1,0,0,0,0,0,0,0,0,1424,199.0,1,0,0,0,0.22994011976047904,0.078125
5519013695500893076,2160312,8547,27,0,34,0,294,0,708,1,0,2,0,0,0,4,0,9,0,0,0,0,3,0,4,0,0,0,0,1069,168.0,1,0,0,0,0.4152542372881356,0.11564625850340136
5519066093818414419,762217,2840,1,0,9,0,50,0,311,1,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,377,0.0,0,0,1,0,0.1607717041800643,0.18
5527300803941184606,2261391,9186,37,0,18,0,214,0,845,1,0,11,0,0,0,4,10,0,0,0,1,0,1,0,4,0,0,0,0,1119,166.0,1,0,0,0,0.2532544378698225,0.08411214953271028
5543792178049984123,699211,2642,3,0,9,0,69,0,260,1,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,346,336.0,0,1,0,0,0.2653846153846154,0.13043478260869565
5558814460929546049,691260,2558,1,0,7,0,49,0,281,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,342,0.0,0,0,1,0,0.17437722419928825,0.14285714285714285
5609682802614453138,2357742,9233,9,0,21,0,146,0,986,1,0,1,0,2,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1167,618.0,0,1,0,0,0.14807302231237324,0.14383561643835616
5629004831883454023,1855531,5891,22,0,11,0,204,0,675,1,0,1,0,2,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,918,212.0,0,1,0,0,0.3022222222222222,0.05392156862745098
5636839061520244700,1040748,3858,19,5,7,0,31,0,447,1,0,1,0,0,2,4,0,18,0,0,1,0,1,0,0,0,0,0,0,515,131.0,1,0,0,0,0.06935123042505593,0.22580645161290322
5651991554771648813,2293701,9289,94,0,12,1,276,1,746,1,0,3,0,2,1,4,0,85,0,0,1,0,0,0,0,0,0,0,0,1135,313.0,0,1,0,0,0.3699731903485255,0.043478260869565216
5659742620421450037,22228,102,4,0,0,0,0,0,4,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1370.0,0,0,1,0,0.0,
5682456152299096512,1596337,6282,13,0,18,0,188,0,564,1,0,0,0,2,0,6,0,3,0,0,1,0,1,0,0,0,0,0,0,790,258.0,0,1,0,0,0.3333333333333333,0.09574468085106383
5724476544755415199,1158274,4500,15,0,7,0,150,0,396,1,0,1,0,0,0,4,4,0,0,0,1,0,0,0,3,0,0,0,0,573,208.0,0,1,0,0,0.3787878787878788,0.04666666666666667
5732493329239027747,1242442,4935,13,0,18,0,173,0,406,1,0,0,0,0,1,4,0,0,0,0,0,0,3,0,2,0,0,0,0,615,539.0,0,1,0,0,0.42610837438423643,0.10404624277456648
5741949578151958427,1436992,5303,8,0,12,0,256,0,431,1,0,1,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,711,507.0,0,1,0,0,0.5939675174013921,0.046875
5743429293436202992,1446691,5184,1,0,8,0,138,0,566,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,716,0.0,0,0,1,0,0.24381625441696114,0.057971014492753624
5759647008239373832,1685167,6651,4,0,4,0,319,0,502,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,834,1339.0,0,0,1,0,0.6354581673306773,0.012539184952978056
5768374162038670980,488906,1984,6,0,5,0,71,0,155,1,0,1,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,242,80.0,1,0,0,0,0.45806451612903226,0.07042253521126761
5772799955673954782,1661174,6497,100,0,9,0,215,0,493,1,0,0,0,5,1,4,0,82,0,0,1,0,1,0,1,0,0,0,0,822,317.0,0,1,0,0,0.43610547667342797,0.04186046511627907
5787360680053497985,1036976,3639,1,0,12,0,238,0,257,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,513,0.0,0,0,1,0,0.9260700389105059,0.05042016806722689
5792952857434468980,1321443,5198,2,0,1,0,107,0,540,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,654,0.0,0,0,1,0,0.19814814814814816,0.009345794392523364
5817872220656377600,565363,1917,1,0,1,0,82,0,191,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0.0,0,0,1,0,0.4293193717277487,0.012195121951219513
5847810699340812534,2393223,9354,146,0,51,0,466,0,513,2,1,0,0,0,0,5,2,115,0,0,0,0,2,0,9,2,0,0,0,1184,55.0,1,0,0,0,0.9083820662768031,0.10944206008583691
5851309323951804259,179611,643,1,0,5,0,8,0,70,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,89,0.0,0,0,1,0,0.11428571428571428,0.625
5856631986203333168,1259196,4281,4,0,12,0,385,0,217,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,623,1330.0,0,0,1,0,1.7741935483870968,0.03116883116883117
5886350849322462883,1608719,5380,16,0,5,0,52,0,718,1,0,0,0,0,0,4,0,12,0,0,1,0,1,0,0,0,0,0,0,796,30.0,1,0,0,0,0.07242339832869081,0.09615384615384616
5889459349697365502,1042750,3847,6,0,5,0,201,0,301,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,516,1467.0,0,0,1,0,0.6677740863787376,0.024875621890547265
5904125533179857831,1271403,4999,113,0,28,0,83,0,399,1,0,3,0,3,0,4,2,66,0,0,1,0,2,0,9,0,1,0,0,629,135.0,1,0,0,0,0.20802005012531327,0.3373493975903614
5904658767746072226,1901032,6913,4,0,10,3,238,2,680,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,941,313.0,0,1,0,0,0.35,0.04201680672268908
5924018673367864022,804529,2861,1,0,6,0,147,0,239,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,398,0.0,0,0,1,0,0.6150627615062761,0.04081632653061224
5928656061625999456,721519,2628,1,0,15,0,56,0,281,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,357,0.0,0,0,1,0,0.199288256227758,0.26785714285714285
5938428919613639051,640613,2445,1,0,6,0,47,0,259,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,317,0.0,0,0,1,0,0.18146718146718147,0.1276595744680851
5947521743265750934,2642799,10594,409,0,35,2,184,5,664,1,0,8,0,8,0,5,1,378,0,0,1,0,0,0,0,0,2,0,0,1307,130.0,1,0,0,0,0.27710843373493976,0.19021739130434784
5967383110957089197,994232,3858,12,0,5,0,67,0,405,1,0,3,0,0,0,2,8,0,0,0,0,0,1,0,0,0,0,0,0,492,272.0,0,1,0,0,0.1654320987654321,0.07462686567164178
5971702586503091815,1182417,4498,6,0,17,0,147,0,409,1,0,2,0,1,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,585,863.0,0,0,1,0,0.3594132029339853,0.11564625850340136
5983238434263684075,1423076,5260,39,0,29,2,337,1,290,1,0,0,0,0,0,5,6,23,0,0,0,0,3,0,1,0,0,0,0,704,201.0,0,1,0,0,1.1620689655172414,0.08605341246290801
5984038126136335853,767835,2926,7,0,5,0,65,0,298,1,0,1,0,1,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,380,556.0,0,1,0,0,0.2181208053691275,0.07692307692307693
5986830754057035083,1797591,6810,114,5,16,0,317,0,431,1,0,1,0,22,1,4,0,50,0,0,1,1,0,0,0,0,0,0,0,889,97.0,1,0,0,0,0.7354988399071926,0.050473186119873815
6007932045846349948,681143,2582,1,0,4,0,16,0,312,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,337,0.0,0,0,1,0,0.05128205128205128,0.25
6009703434746799361,1134171,4392,145,0,5,0,63,0,341,2,1,1,0,1,3,4,5,130,0,0,1,0,0,0,1,0,0,0,0,561,306.0,0,1,0,0,0.18475073313782991,0.07936507936507936
6012013201021861995,1091854,4181,2,0,9,0,93,0,431,1,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,540,0.0,0,0,1,0,0.21577726218097448,0.0967741935483871
6014333515454962924,564303,2254,16,0,4,6,13,4,231,1,0,0,0,5,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,279,238.0,0,1,0,0,0.05627705627705628,0.3076923076923077
6018998641435218153,1964606,7410,14,0,16,0,446,0,491,1,0,2,0,3,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,972,198.0,1,0,0,0,0.9083503054989817,0.03587443946188341
6067078559568486115,1172043,4488,4,0,8,0,95,0,469,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,580,1113.0,0,0,1,0,0.2025586353944563,0.08421052631578947
6106624092661334662,1046816,4010,1,0,8,4,89,4,407,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,518,0.0,0,0,1,0,0.21867321867321868,0.0898876404494382
6114742916787624884,490812,1927,4,0,4,0,62,0,169,1,0,1,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,243,1206.0,0,0,1,0,0.3668639053254438,0.06451612903225806
6135174078168770217,93091,234,1,0,0,2,14,1,24,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,46,0.0,0,0,1,0,0.5833333333333334,0.0
6138056094319871964,1479120,5666,5,0,8,0,260,0,453,1,0,1,0,0,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,732,0.0,0,0,1,0,0.5739514348785872,0.03076923076923077
6145284489066208322,2550613,9155,130,0,22,0,132,0,973,1,0,6,0,1,0,4,0,114,0,0,0,0,2,0,0,0,0,0,0,1262,1078.0,0,0,1,0,0.13566289825282632,0.16666666666666666
6146964957978003964,271054,949,2,0,1,0,34,0,97,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,134,616.0,0,1,0,0,0.35051546391752575,0.029411764705882353
6157504355830163430,489202,1839,1,0,0,0,8,0,229,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,242,0.0,0,0,1,0,0.034934497816593885,0.0
6177118909563845350,980687,4289,158,0,35,0,78,0,208,1,0,0,0,11,6,5,0,130,0,0,0,0,1,0,0,0,0,0,0,485,96.0,1,0,0,0,0.375,0.44871794871794873
6226321891043878966,676969,2503,16,0,6,0,44,0,265,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,4,0,0,0,0,335,370.0,0,1,0,0,0.1660377358490566,0.13636363636363635
6240637609801927986,903469,3393,9,2,18,0,87,0,327,1,0,0,0,0,1,3,0,0,0,0,1,0,1,0,3,0,0,0,0,447,409.0,0,1,0,0,0.26605504587155965,0.20689655172413793
6246124833570614118,1010541,3816,16,0,31,0,149,0,301,1,0,0,0,2,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,500,67.0,1,0,0,0,0.4950166112956811,0.2080536912751678
6247132358830373203,1577916,6261,2,0,6,0,177,0,591,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,781,1331.0,0,0,1,0,0.29949238578680204,0.03389830508474576
6256023595175985124,1046946,3889,22,0,15,0,167,0,309,1,0,0,0,2,1,4,0,11,0,0,0,0,2,0,0,0,0,0,0,518,542.0,0,1,0,0,0.540453074433657,0.08982035928143713
6265011204961891549,2211347,8162,158,0,17,0,86,1,826,1,0,2,0,8,5,5,0,136,0,0,0,0,1,0,0,0,0,0,0,1094,109.0,1,0,0,0,0.10411622276029056,0.19767441860465115
6268774863146665113,193809,773,10,0,6,0,22,0,52,1,1,1,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,96,597.0,0,1,0,0,0.4230769230769231,0.2727272727272727
6280753793679034905,1866361,6905,4,0,11,0,289,0,614,1,1,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,924,357.0,0,1,0,0,0.47068403908794787,0.03806228373702422
6286477403873056746,1101186,4129,2,0,8,0,70,0,460,1,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,545,1760.0,0,0,1,0,0.15217391304347827,0.11428571428571428
6290721269214051340,2048611,7106,141,0,34,0,322,0,510,1,0,1,0,1,0,5,9,129,0,0,1,0,0,0,0,0,0,0,0,1013,154.0,1,0,0,0,0.6313725490196078,0.10559006211180125
6293084246610590588,46542,175,1,0,2,2,3,2,9,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0.0,0,0,1,0,0.3333333333333333,0.6666666666666666
6305460146002221146,1000411,3728,52,5,16,0,143,0,275,1,0,3,0,8,2,3,0,0,0,0,1,1,5,0,5,0,0,0,0,495,119.0,1,0,0,0,0.52,0.11188811188811189
6328599593393304210,693627,2637,49,0,15,0,94,0,180,1,0,0,0,1,2,4,0,30,0,0,0,0,3,0,2,0,0,0,0,343,433.0,0,1,0,0,0.5222222222222223,0.1595744680851064
6332603129618646902,516858,1950,20,0,6,0,93,0,132,1,1,0,0,2,0,3,0,13,0,0,0,0,1,0,0,0,0,0,0,256,60.0,1,0,0,0,0.7045454545454546,0.06451612903225806
6350675406265490877,327818,1083,26,0,24,1,73,1,33,1,0,3,0,1,0,3,2,10,0,0,1,0,1,0,0,0,0,0,0,162,278.0,0,1,0,0,2.212121212121212,0.3287671232876712
6398834242529364848,1168111,4375,7,0,19,0,100,0,448,1,0,1,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,578,359.0,0,1,0,0,0.22321428571428573,0.19
6400942351177490277,1850980,6641,1,0,7,0,68,0,836,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,916,0.0,0,0,1,0,0.08133971291866028,0.10294117647058823
6405406977866755943,1160107,4352,13,0,19,2,139,2,393,1,0,7,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,0,0,574,860.0,0,0,1,0,0.35368956743002544,0.1366906474820144
6406679256280517790,559753,2140,8,0,7,0,27,0,231,1,0,1,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,277,314.0,0,1,0,0,0.11688311688311688,0.25925925925925924
6410548664889797760,1394703,5692,247,0,5,1,240,2,191,1,0,0,0,2,12,3,0,188,0,0,0,0,0,0,0,0,0,0,0,690,69.0,1,0,0,0,1.256544502617801,0.020833333333333332
6439741089806463337,485193,1878,20,0,2,0,15,0,200,1,0,0,0,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,240,101.0,1,0,0,0,0.075,0.13333333333333333
6445124956273141257,2336596,8786,22,0,42,0,595,0,491,2,1,1,0,2,7,3,0,0,0,0,1,0,3,0,0,0,0,0,0,1156,432.0,0,1,0,0,1.2118126272912424,0.07058823529411765
6456996431690441729,566004,2067,1,0,6,2,45,1,220,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0.0,0,0,1,0,0.20454545454545456,0.13333333333333333
6469879912683236526,392095,1344,2,0,6,0,17,0,162,2,1,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,194,323.0,0,1,0,0,0.10493827160493827,0.35294117647058826
6478417765379799167,491664,2132,133,0,3,0,21,0,84,1,0,0,0,0,1,1,0,121,0,0,0,0,0,0,0,7,0,0,0,243,27.0,1,0,0,0,0.25,0.14285714285714285
6481922259930384790,1081375,4090,182,0,5,2,64,1,275,1,0,3,0,0,1,5,9,159,0,0,0,0,3,0,1,0,0,0,0,535,126.0,1,0,0,0,0.23272727272727273,0.078125
6490969163825876456,2016670,7107,79,0,15,24,120,26,728,1,0,3,0,20,8,4,0,17,0,0,0,0,3,0,0,12,1,0,0,998,56.0,1,0,0,0,0.16483516483516483,0.125
6504111266240058643,952182,3550,4,0,5,0,68,1,388,1,0,1,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,471,0.0,0,0,1,0,0.17525773195876287,0.07352941176470588
6513831430197484545,608945,2376,47,0,32,0,97,0,120,1,1,1,0,0,0,3,2,29,0,0,1,0,0,0,5,1,0,0,0,301,277.0,0,1,0,0,0.8083333333333333,0.32989690721649484
6527735231764886748,1868544,7589,212,0,25,3,363,4,311,1,0,3,0,0,0,5,0,202,0,0,1,0,1,0,0,0,0,0,0,924,692.0,0,1,0,0,1.167202572347267,0.06887052341597796
6535760191430367854,1436481,5596,1,0,5,0,162,0,539,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,711,0.0,0,0,1,0,0.300556586270872,0.030864197530864196
6544413360495263080,1024433,3435,5,0,4,0,234,0,260,1,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,507,1056.0,0,0,1,0,0.9,0.017094017094017096
6546282133694128545,1497099,5914,9,0,2,0,123,0,602,1,0,1,0,3,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,741,440.0,0,1,0,0,0.20431893687707642,0.016260162601626018
6550676883547163264,1205095,4953,140,0,9,1,144,1,296,1,0,0,0,0,1,4,2,128,0,0,0,0,1,0,0,0,0,0,0,596,424.0,0,1,0,0,0.4864864864864865,0.0625
6552559414394664472,432945,1639,7,0,15,10,49,9,120,0,0,1,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,214,550.0,0,1,0,0,0.4083333333333333,0.30612244897959184
6572897638609467833,2594624,10375,8,0,48,2,638,1,582,1,0,3,0,0,0,3,0,0,0,0,0,0,2,0,1,0,1,0,0,1284,586.0,0,1,0,0,1.0962199312714778,0.07523510971786834
6580113817151256904,1718371,6282,19,0,29,0,522,0,275,1,0,3,0,2,0,4,0,0,0,0,2,0,2,0,1,1,0,0,0,850,317.0,0,1,0,0,1.8981818181818182,0.05555555555555555
6580912774849151036,2418193,9220,64,0,22,0,783,0,321,1,0,4,0,3,0,5,3,47,0,0,1,0,0,0,0,0,0,0,0,1196,319.0,0,1,0,0,2.439252336448598,0.0280970625798212
6587093204838844090,808302,3020,11,0,8,0,73,0,304,1,0,0,0,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,400,437.0,0,1,0,0,0.24013157894736842,0.1095890410958904
6591016591334512726,2344473,9273,217,0,45,6,288,8,591,1,0,3,0,0,0,4,1,194,0,0,1,0,4,0,2,0,0,0,0,1160,265.0,0,1,0,0,0.4873096446700508,0.15625
6599466093762331915,258904,965,1,0,0,0,1,0,123,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,128,0.0,0,0,1,0,0.008130081300813009,0.0
6632890258975800506,1505677,5192,3,0,4,0,138,0,596,1,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,745,0.0,0,0,1,0,0.23154362416107382,0.028985507246376812
6634224715899421635,959693,3559,1,0,2,0,40,0,427,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,475,0.0,0,0,1,0,0.0936768149882904,0.05
6663748046836452564,2079010,8185,7,0,23,0,351,0,645,1,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1029,1011.0,0,0,1,0,0.5441860465116279,0.06552706552706553
6664966846510594068,768022,2836,1,0,3,0,108,0,263,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,380,0.0,0,0,1,0,0.41064638783269963,0.027777777777777776
6667657928820233331,786259,2798,13,5,9,0,80,0,277,1,0,1,0,1,0,3,0,0,0,0,1,0,1,1,1,0,0,0,0,389,85.0,1,0,0,0,0.2888086642599278,0.1125
6691920609178451377,412313,1549,1,3,3,0,21,0,170,1,1,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,204,146.0,1,0,0,0,0.12352941176470589,0.14285714285714285
6692300747033556554,1128279,4478,133,0,9,0,102,0,308,1,0,0,0,1,0,5,0,127,0,0,1,0,0,0,0,0,0,0,0,558,814.0,0,0,1,0,0.33116883116883117,0.08823529411764706
6703713380946859718,1346528,5196,32,0,13,0,262,0,354,1,0,2,0,1,0,3,3,12,0,0,0,0,1,0,2,0,0,0,0,666,308.0,0,1,0,0,0.7401129943502824,0.04961832061068702
6725140266661876374,3519590,13705,325,0,25,0,281,0,1106,1,0,1,0,0,41,4,0,241,0,0,4,0,1,0,2,21,0,0,0,1742,91.0,1,0,0,0,0.25406871609403253,0.08896797153024912
6738834920655682191,770925,2924,86,0,23,2,115,3,144,2,1,7,0,9,1,5,0,49,0,0,1,0,1,0,0,0,0,0,0,381,225.0,0,1,0,0,0.7986111111111112,0.2
6761895528181249881,794484,2901,1,0,7,0,26,0,355,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,393,0.0,0,0,1,0,0.07323943661971831,0.2692307692307692
6768462685238159110,2360922,9112,228,0,72,0,274,0,588,1,0,12,0,3,0,5,5,197,0,0,1,0,2,0,0,0,0,0,0,1168,135.0,1,0,0,0,0.46598639455782315,0.26277372262773724
6782389841501166555,3898077,15197,161,0,10,0,1125,0,626,2,1,0,0,3,0,4,0,151,0,0,1,0,0,0,0,0,0,0,0,1929,375.0,0,1,0,0,1.7971246006389776,0.008888888888888889
6788404660112350024,1389727,5289,1,0,7,0,253,0,422,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,688,0.0,0,0,1,0,0.5995260663507109,0.02766798418972332
6799207995052022046,2204740,8155,92,0,6,0,204,0,785,1,0,0,0,0,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,1091,486.0,0,1,0,0,0.25987261146496815,0.029411764705882353
6837026865878352895,1216974,4772,81,0,17,2,98,2,393,1,0,0,0,5,0,7,5,60,0,0,1,0,0,0,1,0,1,0,0,602,163.0,1,0,0,0,0.24936386768447838,0.17346938775510204
6837598162713899159,1441634,6063,336,0,11,0,71,0,288,1,0,3,0,15,4,5,0,291,0,0,0,0,2,0,0,1,0,0,0,713,116.0,1,0,0,0,0.2465277777777778,0.15492957746478872
6861940363051534669,3014039,11133,115,0,54,0,373,1,943,1,0,9,0,1,1,5,1,98,0,0,1,0,0,0,2,0,0,0,0,1492,97.0,1,0,0,0,0.3955461293743372,0.1447721179624665
6869273468703492149,3643398,13319,88,0,84,1,619,0,1004,1,0,7,0,0,0,4,3,74,0,0,0,0,1,0,2,0,0,0,0,1802,156.0,1,0,0,0,0.6165338645418327,0.13570274636510501
6882009682486986430,1123704,4179,5,0,12,0,124,0,411,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,556,1556.0,0,0,1,0,0.30170316301703165,0.0967741935483871
6885619149296955363,751719,2767,15,0,13,0,92,0,248,1,0,1,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,372,597.0,0,1,0,0,0.3709677419354839,0.14130434782608695
6891892683096287029,3457439,12574,37,0,23,0,457,0,1188,1,1,5,0,0,0,4,3,25,0,0,1,0,1,0,0,0,0,0,0,1711,365.0,0,1,0,0,0.3846801346801347,0.05032822757111598
6894260668273217380,971728,3688,10,2,7,0,107,0,350,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,4,0,0,0,0,481,271.0,0,1,0,0,0.3057142857142857,0.06542056074766354
