CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,CAMPAIGN_LOST,AVG_TIME_DAYS_purchase,0-200_purchase,200-800_purchase,800+_purchase,no_purchase,percent_open,percent_click,Avg_Engagement_per_visit
4969459681729845082,185972,670,3,0,4,0,15,0,70,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92,STNL to BP,0.0,0,0,1,0,0.21428571428571427,0.26666666666666666,0.0
4971359278258790130,2023,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,,0,0,0,1,0.0,,0.0
4974693476939454297,321279,1216,0,0,0,0,6,0,149,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159,STNL to BP,,0,0,0,1,0.040268456375838924,0.0,0.0
4976342293639535908,371739,1585,0,0,1,0,35,0,147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,184,STNL to BP,,0,0,0,1,0.23809523809523808,0.02857142857142857,0.0
4982062467157964491,432598,1459,23,0,4,0,13,0,173,0,1,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,214,BP to STH,0.0,0,0,1,0,0.07514450867052024,0.3076923076923077,inf
4984587411005595232,1348157,5114,93,0,13,0,318,0,240,0,0,0,1,1,3,0,79,0,0,0,0,0,0,1,0,0,0,0,667,STNL to BP,1263.0,0,0,1,0,1.325,0.040880503144654086,inf
4986152506363496779,196047,699,0,0,0,0,49,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,STNL to BP,,0,0,0,1,1.065217391304348,0.0,0.0
4986603745749291754,187901,732,0,0,0,0,7,0,84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,STNL to BP,,0,0,0,1,0.08333333333333333,0.0,0.0
4989157619754922655,121217,449,0,0,1,0,8,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,STNL to BP,,0,0,0,1,0.1568627450980392,0.125,0.0
4992226620467544868,80836,310,0,0,0,0,2,0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,STNL to BP,,0,0,0,1,0.05405405405405406,0.0,0.0
4993055930553865538,187965,660,0,0,0,0,27,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,STNL to BP,,0,0,0,1,0.4090909090909091,0.0,0.0
4994796382520803005,76776,287,0,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,STNL to BP,,0,0,0,1,0.08571428571428572,0.0,0.0
4995586229840459937,117224,431,0,0,1,0,9,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,STNL to BP,,0,0,0,1,0.19148936170212766,0.1111111111111111,0.0
4996135054702736860,10114,34,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STNL to BP,,0,0,0,1,3.0,0.0,0.0
4996507371842751517,119324,386,0,0,0,0,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,STNL to BP,,0,0,0,1,0.07272727272727272,0.0,0.0
4997044126950116372,137438,538,0,0,3,0,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,,0,0,0,1,0.04838709677419355,1.0,0.0
4997212183595591734,165776,510,0,0,1,0,27,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,STNL to BP,,0,0,0,1,0.5,0.037037037037037035,0.0
4997756519285195792,220330,920,18,1,0,0,14,0,75,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,109,BP to STH,,0,0,0,1,0.18666666666666668,0.0,inf
5009326851721242599,135432,476,0,0,0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,STNL to BP,,0,0,0,1,0.046875,0.0,0.0
5010029958834237079,183888,740,0,0,0,0,10,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,STNL to BP,,0,0,0,1,0.12345679012345678,0.0,0.0
5017053013630729336,307178,1231,23,0,1,0,13,0,113,1,0,0,1,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,152,STNL to BP,0.0,0,0,1,0,0.11504424778761062,0.07692307692307693,inf
5017627305959385908,369824,1561,0,0,1,0,23,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,STNL to BP,,0,0,0,1,0.14465408805031446,0.043478260869565216,0.0
5019528113716420509,86965,284,2,0,2,0,2,0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,STNL to BP,,0,0,0,1,0.05714285714285714,1.0,0.0
5020156059099158543,24225,92,0,1,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STNL to BP,,0,0,0,1,1.75,0.0,0.0
5021392905568905903,224272,847,1,0,1,0,16,0,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,STNL to BP,,0,0,0,1,0.17204301075268819,0.0625,0.0
5021868141301562818,1810419,7180,83,0,13,0,485,1,314,0,0,0,0,10,0,0,50,0,0,0,0,0,0,0,1,0,0,0,896,STNL to BP,0.0,0,0,1,0,1.5445859872611465,0.026804123711340205,inf
5023336186082485038,103040,389,0,0,0,0,2,0,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,STNL to BP,,0,0,0,1,0.0425531914893617,0.0,0.0
5024307644111938673,212166,809,0,0,1,0,6,0,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,STNL to BP,,0,0,0,1,0.061855670103092786,0.16666666666666666,0.0
5027105359621812751,266690,979,0,0,0,0,23,0,107,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132,STNL to BP,,0,0,0,1,0.21495327102803738,0.0,0.0
5027362162742275904,143497,549,0,0,0,0,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,STNL to BP,,0,0,0,1,0.05970149253731343,0.0,0.0
5027955229157686377,345641,1312,30,0,11,0,32,0,97,1,0,0,3,1,0,0,22,0,0,0,0,1,0,1,0,0,0,0,171,STNL to BP,403.0,0,1,0,0,0.32989690721649484,0.34375,inf
5032245605036447835,109129,431,0,0,0,0,0,0,52,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,54,STNL to BP,,0,0,0,1,0.0,,0.0
5032605086464372322,131378,548,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,STNL to BP,,0,0,0,1,0.0,,0.0
5034867667532176532,210160,826,2,0,0,0,4,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,STNL to BP,,0,0,0,1,0.041237113402061855,0.0,0.0
5035815709725322643,171775,696,0,0,0,0,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,STNL to BP,,0,0,0,1,0.011904761904761904,0.0,0.0
5035920411287295420,155677,660,19,1,0,0,21,0,35,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,,0,0,0,1,0.6,0.0,inf
5036126582326572619,440803,1841,78,0,1,0,16,0,123,0,0,2,7,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,218,STNL to BP,182.0,1,0,0,0,0.13008130081300814,0.0625,inf
5037047527348856426,109123,406,0,0,0,0,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,STNL to BP,,0,0,0,1,0.08,0.0,0.0
5037080349897098075,311244,1198,0,0,2,0,7,0,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154,STNL to BP,,0,0,0,1,0.04861111111111111,0.2857142857142857,0.0
5040805496425871541,624499,2592,7,0,5,0,64,0,233,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,309,STNL to BP,0.0,0,0,1,0,0.27467811158798283,0.078125,inf
5041691056800391997,220344,779,9,0,0,0,20,1,79,0,0,0,1,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,109,STNL to BP,168.0,1,0,0,0,0.25316455696202533,0.0,inf
5042780339743051650,727519,2638,64,0,2,0,106,0,188,0,0,0,0,3,0,0,44,0,0,0,0,0,0,0,3,0,0,0,360,STNL to BP,7.0,1,0,0,0,0.5638297872340425,0.018867924528301886,inf
5043020638636536526,155595,607,0,0,1,0,13,0,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,,0,0,0,1,0.21311475409836064,0.07692307692307693,0.0
5043859337995629710,238477,930,8,0,0,0,0,0,109,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,118,STNL to BP,,0,0,0,1,0.0,,inf
5045155198921942124,583677,2190,9,0,2,0,149,0,127,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,3,0,0,0,289,STNL to BP,620.0,0,1,0,0,1.1732283464566928,0.013422818791946308,0.0
5045892800983054290,319427,1118,13,0,9,0,65,1,70,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,158,BP to STH,,0,0,0,1,0.9285714285714286,0.13846153846153847,inf
5046605564850540305,199924,786,0,0,0,0,41,0,55,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,99,STNL to BP,,0,0,0,1,0.7454545454545455,0.0,0.0
5046964099949726098,139451,554,0,0,0,0,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,STNL to BP,,0,0,0,1,0.06153846153846154,0.0,0.0
5047379064800379862,70710,299,0,0,0,0,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,STNL to BP,,0,0,0,1,0.2962962962962963,0.0,0.0
5050427925962171046,12112,42,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STNL to BP,,0,0,0,1,0.0,,0.0
5051484474745709590,856743,3363,1,0,14,0,151,0,258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,STNL to BP,,0,0,0,1,0.5852713178294574,0.09271523178807947,0.0
5053177692004113171,442451,1710,0,0,0,0,3,0,214,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219,STNL to BP,,0,0,0,1,0.014018691588785047,0.0,0.0
5059078622192486358,133352,512,2,0,1,0,10,0,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,STNL to BP,,0,0,0,1,0.18867924528301888,0.1,0.0
5061605484940063863,38340,151,0,0,0,0,9,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,STNL to BP,,0,0,0,1,1.0,0.0,0.0
5064154589341501864,208068,819,0,0,0,0,10,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,STNL to BP,,0,0,0,1,0.10869565217391304,0.0,0.0
5067399080112893457,88860,340,0,0,0,0,16,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,STNL to BP,,0,0,0,1,0.5925925925925926,0.0,0.0
5069218429525671129,294925,1120,0,0,2,0,33,0,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146,STNL to BP,,0,0,0,1,0.30275229357798167,0.06060606060606061,0.0
5069446391094754197,159822,587,1,0,0,0,19,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,STNL to BP,,0,0,0,1,0.3220338983050847,0.0,0.0
5069829998713587399,28321,81,1,0,1,0,2,1,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,BP to STH,0.0,0,0,1,0,0.2857142857142857,0.5,0.0
5073719265359314002,46449,202,0,0,0,1,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,STNL to BP,,0,0,0,1,2.142857142857143,0.0,0.0
5077694135700047603,20173,80,0,0,0,0,2,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,STNL to BP,,0,0,0,1,0.3333333333333333,0.0,0.0
5082009410873267639,58548,222,0,0,0,0,7,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,STNL to BP,,0,0,0,1,0.3333333333333333,0.0,0.0
5084356346288443992,123252,510,0,0,0,0,14,0,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,STNL to BP,,0,0,0,1,0.30434782608695654,0.0,0.0
5087554354076624945,92984,309,0,0,1,0,4,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,STNL to BP,,0,0,0,1,0.1,0.25,0.0
5087997334792007226,72761,246,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,STNL to BP,,0,0,0,1,0.0,,0.0
5089751032709010599,26266,113,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STNL to BP,,0,0,0,1,0.0,,0.0
5095028845399146859,34303,142,0,0,0,0,2,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,STNL to BP,,0,0,0,1,0.14285714285714285,0.0,0.0
5095648205754989656,270764,1027,0,0,0,0,38,0,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134,BP to STH,,0,0,0,1,0.4,0.0,0.0
5095867034938589376,10084,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STNL to BP,,0,0,0,1,,,0.0
5096260041183519913,274920,1149,1,0,0,0,38,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,STNL to BP,,0,0,0,1,0.3917525773195876,0.0,0.0
5100178047801578505,297053,1073,0,1,1,0,26,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,STNL to BP,,0,0,0,1,0.2184873949579832,0.038461538461538464,0.0
5101777476595736581,121210,452,0,0,0,0,2,0,56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,STNL to BP,,0,0,0,1,0.03571428571428571,0.0,0.0
5105742448504987231,270774,1041,0,0,3,0,87,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,STNL to BP,,0,0,0,1,1.9772727272727273,0.034482758620689655,0.0
5105777390277016788,236409,877,0,0,0,0,26,0,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117,STNL to BP,,0,0,0,1,0.28888888888888886,0.0,0.0
5107651597549823822,137434,540,0,0,1,0,10,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,,0,0,0,1,0.17543859649122806,0.1,0.0
5108099922576306791,139449,547,0,0,0,0,3,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,STNL to BP,,0,0,0,1,0.046153846153846156,0.0,0.0
5113724092572553074,258689,1008,15,0,4,0,20,0,87,1,0,0,0,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,128,STNL to BP,,0,0,0,1,0.22988505747126436,0.2,inf
5117315273350935255,97004,364,0,0,0,0,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,STNL to BP,,0,0,0,1,0.09090909090909091,0.0,0.0
5120171210253902876,234097,973,3,0,0,0,28,0,83,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,116,STNL to BP,692.0,0,1,0,0,0.3373493975903614,0.0,0.0
5120805003484452049,72699,286,0,0,0,0,11,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,STNL to BP,,0,0,0,1,0.4583333333333333,0.0,0.0
5121754374567601499,177802,630,0,0,0,0,4,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,STNL to BP,,0,0,0,1,0.04819277108433735,0.0,0.0
5124701901385027258,113218,393,3,0,0,0,1,0,51,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,56,STNL to BP,0.0,0,0,1,0,0.0196078431372549,0.0,0.0
5126704716039216694,264681,1043,1,3,0,0,13,0,113,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,STNL to BP,4.0,1,0,0,0,0.11504424778761062,0.0,0.0
5126928604499962884,262738,971,6,0,2,0,37,0,85,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,130,STNL to BP,743.0,0,1,0,0,0.43529411764705883,0.05405405405405406,0.0
5128705421481659768,446457,1730,0,0,0,0,31,0,187,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,221,STNL to BP,,0,0,0,1,0.1657754010695187,0.0,0.0
5129847477519689413,321341,1323,21,0,1,0,39,0,97,0,0,0,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,159,STNL to BP,0.0,0,0,1,0,0.4020618556701031,0.02564102564102564,inf
5130728847133609487,290984,1211,1,0,0,0,15,0,128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,STNL to BP,0.0,0,0,1,0,0.1171875,0.0,0.0
5130750999056296220,252683,955,2,0,0,0,23,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,STNL to BP,,0,0,0,1,0.23,0.0,0.0
5130931550991560144,309075,1157,1,0,1,0,15,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,STNL to BP,,0,0,0,1,0.11029411764705882,0.06666666666666667,0.0
5133182364050552021,90902,354,0,0,2,0,14,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,STNL to BP,,0,0,0,1,0.5,0.14285714285714285,0.0
5135373269096441363,20199,69,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,STNL to BP,,0,0,0,1,0.25,0.0,0.0
5135913321609816837,171847,649,1,0,1,0,24,0,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,STNL to BP,,0,0,0,1,0.4067796610169492,0.041666666666666664,0.0
5136522304995922966,218332,818,0,0,0,0,18,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,STNL to BP,,0,0,0,1,0.2,0.0,0.0
5138522820898980021,226351,791,0,0,0,0,7,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,STNL to BP,,0,0,0,1,0.06666666666666667,0.0,0.0
5140555501286539973,252698,864,0,0,0,0,59,0,63,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,125,STNL to BP,,0,0,0,1,0.9365079365079365,0.0,0.0
5141597360592302917,155585,570,0,0,0,0,14,0,61,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,,0,0,0,1,0.22950819672131148,0.0,0.0
5143504640973018200,183938,667,11,0,1,0,7,0,72,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,91,STNL to BP,357.0,0,1,0,0,0.09722222222222222,0.14285714285714285,inf
5144817500781146797,179882,665,0,0,0,0,1,0,86,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,STNL to BP,,0,0,0,1,0.011627906976744186,0.0,0.0
5145221980682135249,588127,2171,4,0,3,0,128,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,291,STNL to BP,0.0,0,0,1,0,0.8205128205128205,0.0234375,0.0
5146537383701023699,236540,906,0,0,1,2,55,0,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117,STNL to BP,,0,0,0,1,0.9482758620689655,0.01818181818181818,0.0
5147359049038840986,137381,498,0,0,1,0,33,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,,0,0,0,1,0.9705882352941176,0.030303030303030304,0.0
5147965303883360178,42388,182,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,STNL to BP,,0,0,0,1,0.6153846153846154,0.0,0.0
5149156564110525786,76725,295,0,0,1,0,8,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,STNL to BP,,0,0,0,1,0.2857142857142857,0.125,0.0
5149903082878096267,218303,795,0,0,0,0,17,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,STNL to BP,,0,0,0,1,0.18681318681318682,0.0,0.0
5152830146445511316,169687,594,0,0,0,0,5,0,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,STNL to BP,,0,0,0,1,0.0641025641025641,0.0,0.0
5155125240883131104,48493,221,0,0,10,0,2,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,STNL to BP,,0,0,0,1,0.18181818181818182,5.0,0.0
5158091684828912007,590041,2312,15,0,2,0,32,2,234,5,0,1,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,292,BP to STH,645.0,0,1,0,0,0.13675213675213677,0.0625,0.0
5161482614830460975,147546,564,1,0,0,0,9,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,STNL to BP,,0,0,0,1,0.14285714285714285,0.0,0.0
5163423146326974192,8094,27,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,STNL to BP,,0,0,0,1,0.0,,0.0
5169804131948655008,139468,513,0,0,0,0,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,STNL to BP,,0,0,0,1,0.045454545454545456,0.0,0.0
5170465130357052617,232438,791,2,0,5,1,11,0,96,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,STNL to BP,,0,0,0,1,0.11458333333333333,0.45454545454545453,0.0
5171078128538202163,232373,885,0,0,0,0,7,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,STNL to BP,,0,0,0,1,0.06481481481481481,0.0,0.0
5179379814851392964,111146,438,0,0,0,0,4,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,STNL to BP,,0,0,0,1,0.08,0.0,0.0
5180566810940657338,327431,1144,0,0,1,0,30,0,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162,STNL to BP,,0,0,0,1,0.23076923076923078,0.03333333333333333,0.0
5181753281241351361,450509,1806,2,0,0,0,85,0,135,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,223,STNL to BP,0.0,0,0,1,0,0.6296296296296297,0.0,0.0
5182207001652337968,88940,352,0,0,0,0,1,0,41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,STNL to BP,,0,0,0,1,0.024390243902439025,0.0,0.0
5185376546244665237,282884,1036,0,0,3,0,15,0,120,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140,STNL to BP,,0,0,0,1,0.125,0.2,0.0
5188919205967365254,222320,746,0,0,0,0,17,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,STNL to BP,,0,0,0,1,0.1827956989247312,0.0,0.0
5192641106264416237,119188,421,0,0,0,0,11,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,STNL to BP,,0,0,0,1,0.2391304347826087,0.0,0.0
5193075449289454116,133391,478,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,STNL to BP,,0,0,0,1,0.0,,0.0
5193456472728575760,218137,888,0,0,0,0,13,0,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,STNL to BP,,0,0,0,1,0.13829787234042554,0.0,0.0
5196863493958174304,226251,791,0,0,0,0,32,0,77,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,112,STNL to BP,,0,0,0,1,0.4155844155844156,0.0,0.0
5200956458093024335,95029,370,0,0,0,0,0,0,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,STNL to BP,,0,0,0,1,0.0,,0.0
5201938800079082725,175858,619,0,0,0,0,18,0,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,STNL to BP,,0,0,0,1,0.2647058823529412,0.0,0.0
5203485488208291143,276798,1145,1,0,0,0,10,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,STNL to BP,,0,0,0,1,0.07936507936507936,0.0,0.0
5203585945979125170,652883,2426,0,0,9,0,60,1,252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,323,BP to STH,,0,0,0,1,0.23809523809523808,0.15,0.0
5206482370129792451,4046,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STNL to BP,,0,0,0,1,0.0,,0.0
5208841291262610061,258630,958,1,0,0,0,2,0,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,128,STNL to BP,0.0,0,0,1,0,0.016,0.0,0.0
5209504424898152059,389870,1540,0,0,3,0,127,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,STNL to BP,,0,0,0,1,2.015873015873016,0.023622047244094488,0.0
5209690951991017658,252609,1015,3,0,1,0,17,0,101,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,125,BP to STH,,0,0,0,1,0.16831683168316833,0.058823529411764705,0.0
5210463391758058996,276817,1040,0,0,0,0,42,0,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137,STNL to BP,,0,0,0,1,0.44680851063829785,0.0,0.0
5211597282848358261,499242,1982,3,0,6,0,112,0,126,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,247,STNL to BP,,0,0,0,1,0.8888888888888888,0.05357142857142857,inf
5215601659729647807,369789,1446,6,0,3,0,32,0,140,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,183,STNL to BP,0.0,0,0,1,0,0.22857142857142856,0.09375,0.0
5217037413432278832,183901,651,7,0,0,0,25,0,59,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,91,STNL to BP,0.0,0,0,1,0,0.423728813559322,0.0,inf
5217389435692480392,46457,175,1,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,STNL to BP,,0,0,0,1,1.2,0.0,0.0
5218464653429704522,499347,1909,0,0,1,0,7,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,STNL to BP,,0,0,0,1,0.029288702928870293,0.14285714285714285,0.0
