CUSTOMER_KEY,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_receipt,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,text_incoming_from_customer,text_outgoing_to_customer,Totals,AVG_TIME_DAYS_purchase,0-200_purchase,200-800_purchase,800+_purchase,no_purchase,percent_open,percent_click
7946788655783662869,59,0,17,2,348,0,267,1,0,0,0,0,16,3,0,39,0,0,0,0,4,0,0,0,0,0,697,51.0,1,0,0,0,1.303370786516854,0.04885057471264368
7958844842927530097,42,0,21,1,185,1,381,1,0,4,0,9,1,4,0,7,0,0,0,0,0,0,0,0,0,0,636,229.0,0,1,0,0,0.48556430446194226,0.11351351351351352
7987515197186318084,11,0,25,1,137,1,257,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,0,436,27.0,1,0,0,0,0.5330739299610895,0.18248175182481752
8019858374913181976,4,0,9,0,183,0,277,1,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,478,98.0,1,0,0,0,0.6606498194945848,0.04918032786885246
8041896425135475586,6,0,11,0,143,0,310,1,0,1,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,474,26.0,1,0,0,0,0.4612903225806452,0.07692307692307693
8051948956042735819,119,0,9,7,158,5,200,1,0,0,0,0,0,4,0,110,0,0,1,0,1,0,0,4,0,0,503,37.0,1,0,0,0,0.79,0.056962025316455694
8099215117693226331,1,0,17,0,424,0,904,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1351,,0,0,0,1,0.4690265486725664,0.04009433962264151
8109364120972142764,0,0,10,0,67,0,456,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,537,,0,0,0,1,0.14692982456140352,0.14925373134328357
8124989567525309333,0,0,9,1,65,1,257,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,337,,0,0,0,1,0.2529182879377432,0.13846153846153847
8136046494288219229,10,0,5,0,70,0,405,1,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,494,519.0,0,1,0,0,0.1728395061728395,0.07142857142857142
8154349318294152986,5,0,27,3,362,2,435,1,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,838,,0,0,0,1,0.832183908045977,0.07458563535911603
8189055480297332023,0,0,4,0,109,0,295,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,412,,0,0,0,1,0.3694915254237288,0.03669724770642202
8228431159040875821,50,0,74,0,553,1,1320,1,0,17,0,1,0,6,1,30,0,0,0,0,0,0,0,0,0,0,2005,838.0,0,0,1,0,0.41893939393939394,0.13381555153707053
8255553973774541914,0,0,6,2,5,2,61,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,,0,0,0,1,0.08196721311475409,1.2
8282993255750872157,42,0,15,0,700,0,790,1,0,0,0,2,0,3,0,31,0,0,0,0,1,0,0,0,0,0,1551,799.0,0,1,0,0,0.8860759493670886,0.02142857142857143
8313153514098399553,5,0,9,2,71,2,373,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,467,0.0,0,0,1,0,0.1903485254691689,0.1267605633802817
8362588987826864278,0,0,44,0,674,0,338,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1060,,0,0,0,1,1.9940828402366864,0.06528189910979229
8362822842137226453,322,0,19,1,218,0,492,1,0,2,0,0,2,5,1,292,0,0,0,0,1,0,4,8,0,0,1058,140.0,1,0,0,0,0.44308943089430897,0.0871559633027523
8367186308979039211,145,0,3,0,61,0,509,1,0,0,0,1,1,3,0,142,0,0,0,0,0,0,1,0,0,0,722,1459.0,0,0,1,0,0.11984282907662082,0.04918032786885246
8393626231160866952,3,0,39,0,43,0,188,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,277,0.0,0,0,1,0,0.22872340425531915,0.9069767441860465
8428542150139241038,9,0,6,4,105,3,423,1,0,2,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,556,,0,0,0,1,0.24822695035460993,0.05714285714285714
8465193589079506074,379,0,0,2,0,3,14,1,0,0,0,0,0,5,0,377,0,0,0,0,2,0,0,0,0,0,404,0.0,0,0,1,0,0.0,
8495604710625908647,4,0,30,0,288,0,335,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,661,130.0,1,0,0,0,0.8597014925373134,0.10416666666666667
8525792891267786286,7,0,22,0,271,0,561,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,865,433.0,0,1,0,0,0.483065953654189,0.08118081180811808
8542630720749341232,2,0,16,0,123,0,542,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,687,,0,0,0,1,0.22693726937269373,0.13008130081300814
8552709732253011037,30,0,9,1,32,1,261,1,0,0,0,0,6,4,0,15,0,0,0,0,0,0,5,0,0,1,340,0.0,0,0,1,0,0.12260536398467432,0.28125
8556967441841245157,5,0,23,0,176,0,280,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,488,0.0,0,0,1,0,0.6285714285714286,0.13068181818181818
8581329735647389323,3,0,26,0,591,0,1181,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1805,0.0,0,0,1,0,0.5004233700254022,0.043993231810490696
8595496937001893912,4,0,20,0,124,0,237,1,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,389,,0,0,0,1,0.5232067510548524,0.16129032258064516
8607350004005645766,169,0,42,1,173,5,318,1,0,2,0,4,5,5,8,124,0,0,0,0,4,0,2,0,0,0,714,125.0,1,0,0,0,0.5440251572327044,0.24277456647398843
8693942997750974773,48,0,7,0,278,0,881,1,0,1,0,4,0,4,1,36,0,0,0,0,0,0,0,0,0,0,1219,175.0,1,0,0,0,0.3155505107832009,0.025179856115107913
8717613412249186994,0,0,20,1,248,0,261,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,534,,0,0,0,1,0.9501915708812261,0.08064516129032258
8726958445723200346,57,0,21,0,79,0,261,1,0,5,0,0,0,3,0,39,0,0,0,0,0,0,5,1,0,0,422,102.0,1,0,0,0,0.30268199233716475,0.26582278481012656
8752138181313468235,110,0,18,2,81,3,725,1,0,0,0,0,2,3,0,92,0,0,0,0,1,0,1,3,0,0,943,453.0,0,1,0,0,0.11172413793103449,0.2222222222222222
8761607066706873912,0,0,15,0,147,0,387,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,553,,0,0,0,1,0.3798449612403101,0.10204081632653061
8767090778876753670,6,0,27,2,377,2,1177,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1595,0.0,0,0,1,0,0.32030586236193714,0.07161803713527852
8776107524418592820,37,0,59,0,183,2,549,1,0,0,0,0,0,4,4,17,0,0,0,0,1,0,0,3,0,0,835,158.0,1,0,0,0,0.3333333333333333,0.3224043715846995
8791266081596480966,23,0,11,1,37,1,455,1,0,1,0,0,0,4,0,18,0,0,0,0,1,0,0,1,0,0,533,14.0,1,0,0,0,0.08131868131868132,0.2972972972972973
8948274627592536398,72,1,1,1,35,3,483,1,0,1,0,0,3,4,0,65,0,0,1,0,1,0,0,0,0,0,601,149.0,1,0,0,0,0.07246376811594203,0.02857142857142857
8964702336386277962,119,0,11,1,215,1,358,1,0,1,0,0,0,5,0,118,0,0,0,0,0,0,0,0,0,0,711,,0,0,0,1,0.6005586592178771,0.05116279069767442
9018043289713112309,1,0,2,1,18,1,62,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,89,,0,0,0,1,0.2903225806451613,0.1111111111111111
9018317713753050783,0,0,7,0,151,0,113,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,275,,0,0,0,1,1.336283185840708,0.046357615894039736
9041972099345834633,37,0,27,0,120,0,511,1,0,1,0,1,0,5,3,6,0,0,0,0,6,0,1,0,0,0,701,79.0,1,0,0,0,0.23483365949119372,0.225
9048615060669355356,110,0,34,4,395,2,907,1,0,0,0,4,4,5,0,86,0,0,0,0,0,0,0,0,0,0,1458,353.0,0,1,0,0,0.4355016538037486,0.08607594936708861
9063800089878222720,14,0,8,0,133,0,607,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,766,417.0,0,1,0,0,0.21911037891268534,0.06015037593984962
