primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,merch_purchase,percent_open,percent_click,Totals
0,0,1,0,1,0,0,0.3668639053254438,0.06451612903225806,243
1,0,0,0,0,0,0,0.5833333333333334,0.0,46
0,0,1,0,0,0,0,0.5739514348785872,0.03076923076923077,732
0,0,2,0,0,0,0,0.13566289825282632,0.16666666666666666,1262
1,0,0,0,0,0,1,0.35051546391752575,0.029411764705882353,134
0,0,1,0,0,0,0,0.034934497816593885,0.0,242
0,0,1,0,0,0,0,0.375,0.44871794871794873,485
1,0,0,0,4,0,0,0.1660377358490566,0.13636363636363635,335
1,0,1,0,3,0,0,0.26605504587155965,0.20689655172413793,447
0,0,4,0,1,0,0,0.4950166112956811,0.2080536912751678,500
1,0,0,0,0,0,1,0.29949238578680204,0.03389830508474576,781
0,0,2,0,0,0,0,0.540453074433657,0.08982035928143713,518
0,0,1,0,0,0,0,0.10411622276029056,0.19767441860465115,1094
0,0,2,0,1,0,0,0.4230769230769231,0.2727272727272727,96
0,0,2,0,0,0,0,0.47068403908794787,0.03806228373702422,924
0,0,1,0,0,0,1,0.15217391304347827,0.11428571428571428,545
1,0,0,0,0,0,9,0.6313725490196078,0.10559006211180125,1013
1,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,23
1,1,5,0,5,0,0,0.52,0.11188811188811189,495
0,0,3,0,2,0,0,0.5222222222222223,0.1595744680851064,343
0,0,1,0,0,0,0,0.7045454545454546,0.06451612903225806,256
1,0,1,0,0,0,2,2.212121212121212,0.3287671232876712,162
1,0,0,0,0,0,0,0.22321428571428573,0.19,578
1,0,0,0,0,0,0,0.08133971291866028,0.10294117647058823,916
1,0,0,0,2,0,0,0.35368956743002544,0.1366906474820144,574
0,0,1,0,0,0,0,0.11688311688311688,0.25925925925925924,277
0,0,0,0,0,0,0,1.256544502617801,0.020833333333333332,690
1,0,0,0,0,0,0,0.075,0.13333333333333333,240
1,0,3,0,0,0,0,1.2118126272912424,0.07058823529411765,1156
1,0,0,0,0,0,0,0.20454545454545456,0.13333333333333333,280
0,0,1,0,0,0,1,0.10493827160493827,0.35294117647058826,194
0,0,0,0,0,7,0,0.25,0.14285714285714285,243
0,0,3,0,1,0,9,0.23272727272727273,0.078125,535
0,0,3,0,0,12,0,0.16483516483516483,0.125,998
1,0,0,0,0,0,0,0.17525773195876287,0.07352941176470588,471
1,0,0,0,5,1,2,0.8083333333333333,0.32989690721649484,301
1,0,1,0,0,0,0,1.167202572347267,0.06887052341597796,924
1,0,0,0,0,0,0,0.300556586270872,0.030864197530864196,711
1,0,0,0,0,0,0,0.9,0.017094017094017096,507
1,0,0,0,0,0,1,0.20431893687707642,0.016260162601626018,741
0,0,1,0,0,0,2,0.4864864864864865,0.0625,596
0,0,3,0,0,0,0,0.4083333333333333,0.30612244897959184,214
0,0,2,0,1,0,0,1.0962199312714778,0.07523510971786834,1284
2,0,2,0,1,1,0,1.8981818181818182,0.05555555555555555,850
1,0,0,0,0,0,3,2.439252336448598,0.0280970625798212,1196
0,0,2,0,0,0,0,0.24013157894736842,0.1095890410958904,400
1,0,4,0,2,0,1,0.4873096446700508,0.15625,1160
1,0,0,0,0,0,0,0.008130081300813009,0.0,128
1,0,0,0,0,0,0,0.23154362416107382,0.028985507246376812,745
1,0,0,0,0,0,0,0.0936768149882904,0.05,475
0,0,1,0,0,0,0,0.5441860465116279,0.06552706552706553,1029
1,0,0,0,0,0,0,0.41064638783269963,0.027777777777777776,380
1,0,1,1,1,0,0,0.2888086642599278,0.1125,389
0,1,1,0,0,0,0,0.12352941176470589,0.14285714285714285,204
1,0,0,0,0,0,0,0.33116883116883117,0.08823529411764706,558
0,0,1,0,2,0,3,0.7401129943502824,0.04961832061068702,666
4,0,1,0,2,21,0,0.25406871609403253,0.08896797153024912,1742
1,0,1,0,0,0,0,0.7986111111111112,0.2,381
1,0,0,0,0,0,0,0.07323943661971831,0.2692307692307692,393
1,0,2,0,0,0,5,0.46598639455782315,0.26277372262773724,1168
1,0,0,0,0,0,0,1.7971246006389776,0.008888888888888889,1929
0,0,1,0,0,0,0,0.5995260663507109,0.02766798418972332,688
1,0,0,0,0,0,1,0.25987261146496815,0.029411764705882353,1091
1,0,0,0,1,0,5,0.24936386768447838,0.17346938775510204,602
0,0,2,0,0,1,0,0.2465277777777778,0.15492957746478872,713
1,0,0,0,2,0,1,0.3955461293743372,0.1447721179624665,1492
0,0,1,0,2,0,3,0.6165338645418327,0.13570274636510501,1802
1,0,0,0,1,0,0,0.30170316301703165,0.0967741935483871,556
0,0,4,0,0,0,0,0.3709677419354839,0.14130434782608695,372
1,0,1,0,0,0,3,0.3846801346801347,0.05032822757111598,1711
1,0,0,0,4,0,0,0.3057142857142857,0.06542056074766354,481
0,0,2,0,2,0,0,1.0377358490566038,0.04415584415584416,867
1,0,0,0,0,0,1,0.6666666666666666,0.07407407407407407,142
1,0,1,0,0,0,0,1.1177884615384615,0.053763440860215055,916
1,0,8,0,15,1,0,1.527073337902673,0.06508078994614004,4063
1,0,3,0,1,0,0,0.5462962962962963,0.23728813559322035,1367
1,0,1,0,0,0,0,0.7307692307692307,0.2631578947368421,110
1,0,0,0,0,0,0,0.4,0.2708333333333333,193
0,0,1,0,0,0,0,0.33840304182509506,0.1348314606741573,374
1,0,0,0,1,0,3,1.6341463414634145,0.26865671641791045,139
0,0,1,0,0,0,0,0.08133086876155268,0.20454545454545456,599
0,0,1,0,0,0,0,0.0,,14
0,0,1,0,2,0,1,0.1597222222222222,0.10869565217391304,481
1,0,0,0,0,0,0,1.5106382978723405,0.11267605633802817,133
0,0,0,0,0,4,1,0.8386075949367089,0.018867924528301886,706
1,0,1,0,0,0,0,0.8273092369477911,0.18932038834951456,505
0,0,1,0,0,0,0,0.4844290657439446,0.007142857142857143,436
2,0,0,0,0,0,0,0.5217391304347826,0.015625,624
1,0,6,0,1,2,4,1.9752321981424148,0.045454545454545456,1224
1,0,0,0,0,0,0,0.04339250493096647,0.09090909090909091,536
1,0,0,0,0,0,1,2.2222222222222223,0.4,91
1,0,3,0,1,2,0,0.6443594646271511,0.05934718100890208,1113
0,0,1,0,0,0,0,0.18831168831168832,0.10344827586206896,377
0,0,1,0,0,0,0,0.37216828478964403,0.008695652173913044,429
1,0,0,0,2,0,0,0.7508417508417509,0.07623318385650224,1088
0,0,2,0,0,0,0,0.12910284463894967,0.03389830508474576,529
1,0,0,0,0,0,0,0.21897810218978103,0.35,362
1,0,0,0,0,0,0,0.07175925925925926,0.06451612903225806,471
1,0,0,0,0,0,0,0.16693679092382496,0.02912621359223301,730
1,0,0,0,2,0,8,3.0299539170506913,0.013688212927756654,1786
0,0,2,0,1,0,0,0.2779291553133515,0.12745098039215685,497
4,0,0,0,0,0,0,1.900735294117647,0.007736943907156673,1648
1,0,0,0,0,0,0,0.4715447154471545,0.017241379310344827,377
0,0,1,0,0,0,0,1.0826086956521739,0.03614457831325301,981
1,0,2,0,1,1,0,0.525,0.0625,1018
1,0,1,0,0,0,0,0.6729559748427673,0.018691588785046728,348
1,0,0,0,0,0,0,0.033856317093311314,0.12195121951219512,1551
1,0,0,0,3,0,0,0.24717514124293785,0.09142857142857143,946
0,0,1,0,0,0,0,0.7582417582417582,0.0821256038647343,523
1,0,0,0,0,0,0,0.7196969696969697,0.010526315789473684,237
0,0,2,0,0,0,0,1.0627450980392157,0.0996309963099631,585
1,0,0,0,0,0,0,0.21352313167259787,0.03333333333333333,356
1,0,0,0,0,0,0,1.0,0.1323529411764706,296
0,0,1,0,0,0,0,2.8372093023255816,0.08524590163934426,888
1,0,1,0,0,0,0,0.6327077747989276,0.059322033898305086,634
0,0,1,0,0,0,0,1.1627906976744187,0.04,100
0,0,0,0,0,0,0,0.3172690763052209,0.0759493670886076,420
0,0,1,0,0,0,0,0.14396887159533073,0.4864864864864865,319
0,0,1,0,1,0,1,0.8947368421052632,0.11764705882352941,247
1,0,0,0,0,0,0,0.19548872180451127,0.07692307692307693,497
1,0,0,0,1,0,0,0.7919463087248322,0.192090395480226,888
0,0,1,0,0,0,1,1.2,0.5,21
0,0,1,0,0,0,2,0.6436597110754414,0.03740648379052369,1053
0,0,1,0,0,0,0,0.5283018867924528,0.11904761904761904,513
0,0,1,0,0,0,0,0.3120567375886525,0.20454545454545456,308
0,0,1,0,2,0,0,0.443010752688172,0.08737864077669903,706
2,2,0,0,0,0,0,0.0,,21
1,0,0,0,0,0,0,0.21518987341772153,0.058823529411764705,300
1,0,0,0,0,0,0,1.1636828644501278,0.03076923076923077,932
0,0,0,0,0,2,0,0.22289156626506024,0.24324324324324326,268
0,1,3,0,6,0,0,0.13488372093023257,0.27586206896551724,814
1,0,0,0,0,0,0,0.1572052401746725,0.027777777777777776,806
1,0,0,0,0,0,0,0.2873134328358209,0.05194805194805195,355
0,0,1,0,0,0,2,1.9406779661016949,0.08733624454148471,374
0,0,3,0,0,0,0,0.9871323529411765,0.0297951582867784,1115
0,0,1,0,0,0,0,0.12253829321663019,0.03571428571428571,522
1,0,0,0,0,0,0,0.8745644599303136,0.11155378486055777,596
1,0,2,0,3,0,0,0.9594882729211087,0.08222222222222222,978
0,1,1,0,1,0,0,0.17966101694915254,0.08490566037735849,736
1,0,0,0,0,0,1,0.6967741935483871,0.06481481481481481,359
0,0,1,0,0,0,0,0.1846590909090909,0.09230769230769231,427
1,0,1,0,1,0,0,0.23655913978494625,0.18181818181818182,392
0,0,7,0,2,0,0,0.37293729372937295,0.1415929203539823,461
1,0,0,0,0,0,0,0.09057971014492754,0.4,318
1,0,2,0,0,0,0,0.25,0.11688311688311688,435
1,0,1,0,0,0,0,0.3698630136986301,0.12962962962962962,222
1,0,0,0,0,0,0,0.35665914221218964,0.012658227848101266,609
0,0,1,0,0,0,0,0.1540084388185654,0.0273972602739726,554
1,0,0,0,0,0,0,,,5
1,0,0,0,0,0,0,0.26756352765321373,0.027932960893854747,878
0,0,3,0,0,0,0,0.5738831615120275,0.08383233532934131,506
1,0,0,0,0,0,1,0.19626168224299065,0.06349206349206349,649
0,0,1,0,1,0,0,1.347305389221557,0.035555555555555556,819
0,0,1,0,0,0,0,0.3333333333333333,0.11494252873563218,386
0,0,2,0,4,0,1,0.6395348837209303,0.11363636363636363,749
0,0,1,0,0,0,0,0.30970149253731344,0.04819277108433735,716
0,0,1,0,0,0,0,0.19831223628691982,0.031914893617021274,582
0,0,1,0,0,0,1,0.04716981132075472,0.2,790
0,0,1,0,0,0,0,0.1461794019933555,0.13636363636363635,355
0,0,1,0,0,0,0,1.1818181818181819,0.07264957264957266,456
1,0,0,0,0,0,0,0.34552845528455284,0.058823529411764705,346
1,0,0,0,2,1,0,0.30246389124893797,0.028089887640449437,2067
1,0,0,0,1,0,2,0.037383177570093455,0.08333333333333333,681
0,0,6,0,2,2,5,2.155145929339478,0.1511047754811119,3853
1,0,0,0,0,0,0,0.35906040268456374,0.205607476635514,432
1,0,0,0,1,0,0,1.3487031700288183,0.03205128205128205,838
0,0,1,0,0,0,0,0.7279693486590039,0.010526315789473684,461
0,0,1,0,0,0,2,0.2528409090909091,0.06179775280898876,1032
1,0,0,0,0,0,0,0.8328767123287671,0.03453947368421053,1365
1,0,2,0,2,0,0,0.4409448818897638,0.08163265306122448,1341
1,0,0,0,0,0,0,0.29493087557603687,0.078125,292
1,0,0,0,0,0,0,0.6177606177606177,0.16875,451
1,0,0,0,0,0,0,0.45871559633027525,0.013333333333333334,485
0,0,1,0,0,0,0,1.26007326007326,0.09883720930232558,656
0,0,1,0,1,0,0,0.1968503937007874,0.2,333
1,0,0,0,0,0,0,0.7,1.7142857142857142,119
1,0,1,0,0,0,0,0.4062877871825877,0.023809523809523808,1189
1,0,0,0,0,0,0,0.28859060402684567,0.046511627906976744,394
0,0,3,0,1,0,0,0.34831460674157305,0.5161290322580645,174
0,0,1,0,1,0,0,0.33638443935926776,0.17687074829931973,665
0,0,1,0,0,0,0,1.3285714285714285,0.1827956989247312,192
0,0,3,0,0,0,0,1.0294117647058822,0.08163265306122448,562
0,0,3,0,1,0,0,0.592156862745098,0.10596026490066225,1045
1,0,0,0,0,0,0,0.16554054054054054,0.08163265306122448,354
1,0,1,0,1,0,0,0.7692307692307693,0.16666666666666666,85
0,0,1,0,1,0,0,0.5887445887445888,0.09068627450980392,1150
0,0,1,0,1,0,0,0.6459074733096085,0.01652892561983471,942
1,0,1,0,0,0,0,0.8427464008859358,0.02759526938239159,1776
0,0,0,0,0,17,0,0.023809523809523808,1.0,99
0,0,1,0,0,0,0,1.12,0.049689440993788817,1261
0,0,1,0,0,0,0,0.27138914443422263,0.1694915254237288,1449
0,0,1,0,1,0,0,0.7701754385964912,0.0,1020
1,0,0,0,0,0,1,1.173913043478261,0.037037037037037035,56
0,0,2,0,4,0,0,0.2594594594594595,0.05952380952380952,1680
1,0,0,0,0,0,1,0.6675977653631285,0.07531380753138076,792
0,1,0,0,0,5,0,0.3,0.0,99
1,0,4,0,0,0,24,0.233587786259542,0.2222222222222222,920
1,1,0,0,0,0,0,0.5641025641025641,0.36363636363636365,132
2,0,0,0,2,0,0,0.25957446808510637,0.26229508196721313,325
0,0,1,0,0,0,0,1.713740458015267,0.022271714922048998,735
1,0,0,0,0,0,5,0.15680473372781065,0.32075471698113206,733
0,0,1,0,0,0,0,0.10858585858585859,0.5348837209302325,471
0,0,1,0,0,0,0,0.2809917355371901,0.029411764705882353,174
0,0,1,0,0,0,0,0.11204481792717087,0.1625,822
1,0,1,0,2,0,0,1.075221238938053,0.0411522633744856,503
1,0,0,0,0,0,0,0.23282442748091603,0.19672131147540983,341
1,0,0,0,0,0,0,0.8857142857142857,0.055299539170506916,479
1,0,0,0,0,0,0,0.15272727272727274,0.16666666666666666,329
0,0,1,0,0,0,0,0.2705479452054795,0.006329113924050633,749
1,0,2,0,0,0,0,1.7163120567375887,0.0743801652892562,414
1,0,0,0,0,0,0,0.45549738219895286,0.06896551724137931,769
2,0,0,0,0,0,0,0.19143576826196473,0.14473684210526316,503
1,0,1,0,0,0,2,0.6853932584269663,0.08196721311475409,323
0,0,1,0,0,0,0,0.13618677042801555,0.14285714285714285,302
1,0,0,0,0,0,0,0.4222972972972973,0.08,436
0,0,1,0,0,0,0,1.0,0.4,97
1,0,0,0,0,0,0,0.17169811320754716,0.10989010989010989,645
0,0,1,0,0,0,0,0.06764027671022291,0.045454545454545456,1398
0,0,1,0,0,0,1,1.9047619047619047,0.025,77
0,0,1,0,0,0,0,0.6938775510204082,0.049019607843137254,261
0,0,4,0,0,0,0,0.5288773523685918,0.05644171779141104,2423
1,0,2,0,1,0,0,0.8951612903225806,0.07207207207207207,596
1,0,0,0,5,1,0,0.47413793103448276,0.06818181818181818,720
0,0,0,0,0,3,0,1.4519230769230769,0.013245033112582781,438
1,0,0,0,0,0,1,0.04582210242587601,0.11764705882352941,398
0,0,1,0,1,0,0,1.2046783625730995,0.03398058252427184,395
0,3,1,0,0,0,0,0.5110132158590308,0.0,356
1,0,1,0,0,0,0,0.5862831858407079,0.022641509433962263,745
1,1,0,0,0,0,0,0.2624521072796935,0.0948905109489051,686
0,0,1,0,0,0,0,0.09473684210526316,0.08888888888888889,530
0,0,1,0,0,0,0,0.11589403973509933,0.02857142857142857,690
1,0,0,0,0,0,0,0.4329268292682927,0.035211267605633804,494
1,0,0,0,3,0,0,0.2939068100358423,0.04878048780487805,382
2,1,1,0,0,0,2,0.0380952380952381,0.5,128
0,0,1,0,0,0,1,1.4166666666666667,0.13445378151260504,238
1,0,0,0,0,0,0,1.5,0.08333333333333333,25
1,0,0,0,0,0,0,0.30685920577617326,0.047058823529411764,507
0,0,1,0,0,0,0,0.4340277777777778,0.136,456
1,0,0,0,0,0,0,1.1003584229390682,0.07166123778501629,697
0,0,1,0,0,0,1,0.33194154488517746,0.10062893081761007,661
0,0,1,0,0,0,1,0.48214285714285715,0.044444444444444446,428
0,0,1,0,0,0,0,0.2157829839704069,0.15428571428571428,1027
1,0,0,0,0,0,0,0.5893719806763285,0.04918032786885246,341
1,0,0,0,0,0,1,0.09762532981530343,0.05405405405405406,427
1,0,1,0,0,0,5,0.1377049180327869,0.10317460317460317,1067
1,0,0,0,0,0,0,0.3946078431372549,0.037267080745341616,584
1,0,0,0,0,0,0,0.6203703703703703,0.04477611940298507,361
