primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,merch_purchase,percent_open,percent_click,CAMPAIGN_LOST,Totals
0,0,0,0,0,0,0,0.046875,0.06666666666666667,STNL to BP,360
0,0,0,0,0,0,0,0.45714285714285713,0.041666666666666664,BP to STH,165
0,0,0,0,1,0,1,0.043478260869565216,0.0,STNL to BP,124
0,0,0,0,0,0,2,1.8333333333333333,0.07954545454545454,STNL to BP,598
0,0,0,0,0,11,0,0.7050359712230215,0.061224489795918366,BP to STH,326
0,0,1,0,0,0,0,0.4880952380952381,0.1951219512195122,BP to STH,227
0,0,2,0,2,0,1,1.1538461538461537,0.10666666666666667,STNL to BP,160
0,0,0,0,0,0,3,0.26288659793814434,0.058823529411764705,BP to STH,259
0,0,1,0,0,13,0,0.43119266055045874,0.0425531914893617,STNL to BP,564
0,0,0,0,0,0,0,0.125,0.047619047619047616,STNL to BP,194
0,0,0,0,0,0,3,0.76,0.05263157894736842,STNL to BP,127
0,0,1,0,0,0,1,0.8828828828828829,0.01020408163265306,BP to STH,306
0,0,0,0,0,2,0,0.35185185185185186,0.03508771929824561,STNL to BP,229
0,0,1,0,0,0,1,1.4935064935064934,0.004347826086956522,STNL to BP,394
0,0,0,0,2,0,0,0.20481927710843373,0.0,STNL to BP,106
0,0,0,0,0,0,1,0.11728395061728394,0.0,STNL to BP,265
0,0,0,0,0,21,0,0.0,,STNL to BP,92
0,0,0,0,0,0,2,0.3333333333333333,0.0,STNL to BP,147
0,0,0,0,0,0,1,0.023923444976076555,0.4,STNL to BP,220
1,0,0,0,0,1,0,0.3148936170212766,0.02702702702702703,STNL to BP,340
0,0,0,0,2,0,1,1.2619047619047619,0.08490566037735849,BP to STH,206
0,0,0,0,2,0,1,0.1774193548387097,0.2727272727272727,STNL to BP,81
0,1,0,0,0,0,0,inf,0.0,STNL to BP,13
0,0,0,0,3,3,0,0.1,0.1,STNL to BP,172
0,0,0,0,0,0,2,0.12096774193548387,0.4666666666666667,STNL to BP,150
0,0,0,0,0,0,2,0.2753623188405797,0.05263157894736842,STNL to BP,91
0,0,0,0,0,0,0,0.18333333333333332,0.09090909090909091,STNL to BP,75
0,0,1,0,0,0,1,0.05,1.4,STNL to BP,135
0,0,0,0,0,0,1,0.0966183574879227,0.1,STNL to BP,233
