email_send,forward_received,forward_send,page_view,0-200_purchase,200-800_purchase,800+_purchase,no_purchase,percent_open,percent_click,CONVERSION,primary_purchases,other_purchases
475,1,0,6,0,1,0,0,0.2694736842105263,0.078125,1,2,1
1203,2,1,0,0,1,0,0,0.1862011637572735,0.0267857142857142,1,1,5
227,2,1,64,0,1,0,0,0.4096916299559471,0.2365591397849462,1,2,1
313,2,0,137,1,0,0,0,0.3482428115015974,0.1743119266055046,1,2,2
255,0,0,0,0,1,0,0,0.6470588235294118,0.0303030303030303,1,1,2
469,0,0,0,0,0,1,0,0.9637526652452024,0.0287610619469026,1,1,0
314,0,0,0,0,0,1,0,0.6624203821656051,0.0913461538461538,1,1,0
235,1,0,0,0,1,0,0,0.1702127659574468,0.25,1,3,0
83,0,0,0,0,0,1,0,0.3132530120481928,0.1538461538461538,1,1,0
153,0,1,0,0,1,0,0,0.9281045751633988,0.0915492957746478,1,2,0
243,5,1,31,0,1,0,0,1.2222222222222223,0.0303030303030303,1,2,0
433,0,0,0,0,0,1,0,0.4018475750577367,0.0402298850574712,1,1,0
272,0,0,0,0,0,1,0,0.6470588235294118,0.1136363636363636,1,1,1
356,0,1,0,1,0,0,0,0.7387640449438202,0.0494296577946768,1,5,9
55,1,1,0,0,1,0,0,1.1454545454545455,0.0634920634920634,1,1,2
711,0,25,341,1,0,0,0,0.8213783403656821,0.0222602739726027,1,4,10
397,0,0,0,1,0,0,0,0.2947103274559194,0.1794871794871795,1,2,0
475,1,0,28,0,1,0,0,0.24,0.0526315789473684,1,1,0
527,1,0,76,1,0,0,0,0.1707779886148007,0.3,1,5,0
308,0,0,0,0,0,1,0,0.6688311688311688,0.0242718446601941,1,1,0
166,0,0,0,0,1,0,0,0.6867469879518072,0.0263157894736842,1,1,3
309,3,0,0,0,1,0,0,0.2168284789644013,0.1194029850746268,1,2,1
229,0,0,0,0,0,1,0,0.868995633187773,0.0402010050251256,1,1,0
60,0,0,0,0,0,1,0,1.1333333333333333,0.2058823529411764,1,1,0
574,2,0,0,0,1,0,0,0.1289198606271777,0.1216216216216216,1,1,0
603,0,0,0,0,0,1,0,0.2686567164179104,0.0617283950617283,1,1,0
126,11,0,18,1,0,0,0,0.0952380952380952,0.3333333333333333,1,1,1
501,4,2,0,0,1,0,0,0.6147704590818364,0.0357142857142857,1,1,1
639,9,2,99,1,0,0,0,0.2222222222222222,0.056338028169014,1,1,1
356,0,0,0,0,0,1,0,0.5393258426966292,0.1041666666666666,1,1,0
268,11,0,0,1,0,0,0,0.3283582089552239,0.3295454545454545,1,3,0
569,0,0,0,0,0,1,0,0.0667838312829525,0.3421052631578947,1,1,1
415,0,0,0,0,0,1,0,0.1831325301204819,0.131578947368421,1,1,0
574,11,2,0,1,0,0,0,0.4721254355400697,0.014760147601476,1,1,1
991,1,0,80,0,1,0,0,0.1765893037336024,0.0628571428571428,1,1,0
286,1,7,0,1,0,0,0,0.6223776223776224,0.0056179775280898,1,4,8
217,22,13,0,1,0,0,0,0.1336405529953917,0.0689655172413793,1,1,0
232,0,0,0,0,1,0,0,0.9051724137931034,0.2095238095238095,1,2,0
620,1,0,0,0,1,0,0,0.7290322580645161,0.0420353982300885,1,1,0
371,4,0,0,1,0,0,0,0.0754716981132075,0.1071428571428571,1,1,5
271,0,0,0,0,0,1,0,0.4538745387453874,0.065040650406504,1,1,0
239,0,0,6,0,0,1,0,0.4351464435146444,0.0961538461538461,1,1,0
756,0,0,3,0,0,1,0,0.9537037037037036,0.0762829403606102,1,1,0
201,0,0,0,1,0,0,0,0.0398009950248756,0.25,1,1,2
508,0,0,0,0,0,1,0,0.3425196850393701,0.0459770114942528,1,1,0
297,0,0,0,0,0,1,0,0.9663299663299664,0.0662020905923344,1,1,0
498,0,0,19,1,0,0,0,0.4417670682730923,0.0727272727272727,1,3,2
31,0,0,0,0,0,1,0,0.967741935483871,0.1,1,1,0
243,0,0,0,0,0,1,0,0.3786008230452675,0.0652173913043478,1,1,0
614,3,1,2,1,0,0,0,0.2117263843648208,0.1692307692307692,1,1,2
227,0,0,0,0,0,1,0,0.6740088105726872,0.1372549019607843,1,1,0
541,0,0,17,0,1,0,0,0.2495378927911275,0.1851851851851851,1,2,4
380,0,0,16,0,0,1,0,0.7710526315789473,0.1023890784982935,1,1,0
351,1,0,0,0,1,0,0,0.6866096866096866,0.0290456431535269,1,1,3
128,0,0,0,0,0,1,0,0.2734375,0.4857142857142857,1,1,0
193,0,0,0,0,0,1,0,0.1968911917098445,0.131578947368421,1,1,0
14,0,0,0,0,0,1,0,3.2142857142857144,0.3333333333333333,1,1,0
375,0,0,10,0,0,1,0,0.3733333333333333,0.1285714285714285,1,2,0
1047,0,0,32,1,0,0,0,0.1738299904489016,0.0439560439560439,1,1,1
511,0,0,0,0,0,1,0,0.4207436399217221,0.1441860465116279,1,1,0
308,0,0,0,0,0,1,0,0.6785714285714286,0.0574162679425837,1,1,0
277,9,0,137,0,1,0,0,0.2851985559566787,0.1265822784810126,1,1,0
930,0,1,0,0,0,1,0,0.3602150537634409,0.008955223880597,1,1,1
342,0,0,98,0,1,0,0,0.3684210526315789,0.0793650793650793,1,1,1
128,0,0,0,0,1,0,0,0.2109375,0.1111111111111111,1,2,2
1096,0,0,54,1,0,0,0,0.6158759124087592,0.0918518518518518,1,6,17
82,3,0,0,0,1,0,0,0.7317073170731707,0.1166666666666666,1,1,0
280,0,0,0,0,0,1,0,0.3785714285714285,0.1415094339622641,1,1,0
74,3,2,0,0,1,0,0,0.6621621621621622,0.3469387755102041,1,2,1
223,6,1,0,0,1,0,0,0.6636771300448431,0.1013513513513513,1,1,3
390,2,4,0,0,1,0,0,0.5692307692307692,0.1531531531531531,1,1,6
624,0,0,42,0,1,0,0,1.2003205128205128,0.2590120160213618,1,3,1
665,1,31,299,0,1,0,0,0.3699248120300752,0.0934959349593495,1,1,7
257,0,0,0,0,0,1,0,0.1245136186770428,0.1875,1,1,0
322,0,0,0,0,1,0,0,0.5434782608695652,0.0171428571428571,1,1,2
533,0,0,0,0,1,0,0,0.0900562851782364,0.0625,1,1,2
273,0,0,0,0,0,1,0,0.684981684981685,0.0,1,1,0
233,1,0,27,0,0,1,0,0.1716738197424892,0.75,1,1,0
712,1,1,0,0,1,0,0,0.7668539325842697,0.0146520146520146,1,2,1
425,0,0,0,0,1,0,0,0.1647058823529411,0.2142857142857142,1,2,0
688,0,0,0,0,0,1,0,0.0436046511627907,0.0333333333333333,1,1,0
277,2,0,0,0,1,0,0,0.2418772563176895,0.3582089552238806,1,1,2
278,0,0,0,0,1,0,0,0.1474820143884892,0.1219512195121951,1,2,0
178,0,0,0,0,0,1,0,0.2865168539325842,0.4509803921568627,1,1,0
281,2,0,0,0,1,0,0,0.9323843416370108,0.0877862595419847,1,1,0
515,1,0,203,0,1,0,0,0.4077669902912621,0.0523809523809523,1,1,0
287,0,0,0,0,0,1,0,1.0,0.024390243902439,1,1,0
400,15,3,81,1,0,0,0,1.1375,0.0241758241758241,1,1,1
884,0,0,0,0,1,0,0,0.6006787330316742,0.0621468926553672,1,2,0
195,5,1,0,1,0,0,0,0.0564102564102564,1.3636363636363635,1,1,1
418,2,0,0,0,0,1,0,0.3899521531100478,0.0368098159509202,1,1,0
1221,0,0,0,0,0,1,0,0.8591318591318591,0.0142993326978074,1,1,0
453,3,0,280,0,1,0,0,0.1876379690949227,0.0823529411764705,1,3,2
462,0,0,0,1,0,0,0,0.0541125541125541,0.32,1,2,0
357,0,0,0,1,0,0,0,0.2521008403361344,0.1666666666666666,1,1,1
237,1,0,0,1,0,0,0,0.2447257383966244,0.1379310344827586,1,1,1
627,0,0,0,0,0,1,0,0.4178628389154705,0.1603053435114503,1,2,0
523,4,1,2,0,1,0,0,0.1778202676864244,0.1612903225806451,1,4,0
78,0,0,0,0,0,1,0,0.1794871794871795,0.1428571428571428,1,1,0
0,8,0,0,1,0,0,0,0.0,0.0,1,1,0
549,0,10,298,0,1,0,0,1.2877959927140257,0.0141442715700141,1,3,1
331,10,4,0,1,0,0,0,0.1903323262839879,0.238095238095238,1,1,3
265,0,0,0,0,0,1,0,0.0792452830188679,0.6190476190476191,1,1,0
337,0,1,0,0,1,0,0,0.4124629080118694,0.1151079136690647,1,3,2
305,0,0,15,0,1,0,0,0.5639344262295082,0.0465116279069767,1,2,0
442,0,0,7,0,1,0,0,0.3099547511312217,0.0948905109489051,1,5,0
1171,3,1,0,1,0,0,0,0.1127241673783091,0.2727272727272727,1,3,6
979,2,0,192,0,1,0,0,0.1542390194075587,0.1258278145695364,1,2,3
28,0,0,0,0,0,1,0,1.8214285714285716,0.0784313725490196,1,1,0
481,0,0,0,0,1,0,0,0.4386694386694387,0.0189573459715639,1,1,1
502,0,0,0,0,0,1,0,0.0597609561752988,0.2666666666666666,1,1,0
449,0,0,0,0,0,1,0,0.1692650334075723,0.0263157894736842,1,1,0
199,3,0,0,0,1,0,0,0.2160804020100502,0.0930232558139534,1,1,0
243,1,0,0,0,0,1,0,1.300411522633745,0.0189873417721519,1,1,0
685,1,0,48,0,0,1,0,0.7328467153284671,0.1454183266932271,1,2,0
1075,3,0,83,0,1,0,0,0.333953488372093,0.0612813370473537,1,1,1
317,29,13,212,1,0,0,0,0.1009463722397476,0.09375,1,1,1
265,0,0,0,0,0,1,0,0.6415094339622641,0.1176470588235294,1,1,0
424,31,14,622,1,0,0,0,0.2193396226415094,0.2903225806451613,1,1,1
99,0,0,0,0,1,0,0,0.5757575757575758,0.0350877192982456,1,2,4
122,0,0,0,0,0,1,0,1.3688524590163935,0.0179640718562874,1,1,0
270,2,0,0,0,1,0,0,0.4518518518518518,0.0573770491803278,1,1,0
418,0,0,0,0,0,1,0,0.4784688995215311,0.165,1,1,0
700,0,0,128,0,1,0,0,0.4814285714285714,0.14540059347181,1,2,1
233,0,0,0,0,0,1,0,0.7124463519313304,0.0783132530120482,1,1,0
871,0,0,396,0,0,1,0,0.1802525832376578,0.0955414012738853,1,1,0
406,0,0,0,0,0,1,0,0.270935960591133,0.1,1,1,0
424,0,0,0,0,1,0,0,0.0778301886792452,0.0909090909090909,1,1,1
229,0,0,0,0,1,0,0,0.3362445414847161,0.0779220779220779,1,2,0
223,0,0,0,0,1,0,0,1.6053811659192825,0.0446927374301676,1,1,2
793,1,0,86,1,0,0,0,1.3505674653215636,0.034547152194211,1,1,0
246,0,0,0,0,1,0,0,0.6341463414634146,0.0641025641025641,1,1,1
317,2,1,0,0,1,0,0,0.4195583596214511,0.1428571428571428,1,2,0
1051,0,0,0,1,0,0,0,0.3092293054234062,0.0707692307692307,1,3,2
270,1,0,0,0,0,1,0,0.237037037037037,0.0625,1,1,0
51,1,0,167,0,1,0,0,0.1176470588235294,1.3333333333333333,1,1,2
427,0,0,0,0,0,1,0,0.3419203747072599,0.1438356164383561,1,1,0
38,2,1,8,1,0,0,0,0.1578947368421052,1.6666666666666667,1,2,1
679,0,0,0,0,0,1,0,0.1134020618556701,0.0129870129870129,1,1,0
445,0,0,0,0,0,1,0,0.8786516853932584,0.0946291560102301,1,1,0
438,1,0,0,0,0,1,0,0.6461187214611872,0.1060070671378091,1,2,0
62,2,0,98,1,0,0,0,0.7903225806451613,0.1428571428571428,1,1,6
300,1,0,17,0,1,0,0,1.02,0.0490196078431372,1,2,0
552,0,0,0,0,0,1,0,0.8442028985507246,0.0236051502145922,1,2,1
475,0,0,0,0,0,1,0,0.7136842105263158,0.1179941002949852,1,1,0
376,0,0,5,0,0,1,0,0.7712765957446809,0.0034482758620689,1,1,0
1411,0,1,209,0,1,0,0,0.3408929836995039,0.0478170478170478,1,3,0
232,1,0,0,0,1,0,0,0.7327586206896551,0.0764705882352941,1,1,4
590,0,0,0,0,0,1,0,0.323728813559322,0.0157068062827225,1,1,0
583,0,0,146,0,1,0,0,0.3430531732418524,0.255,1,2,0
383,1,1,0,0,1,0,0,0.0600522193211488,0.6956521739130435,1,1,0
461,0,0,0,0,0,1,0,0.5748373101952278,0.0150943396226415,1,1,0
441,2,46,144,1,0,0,0,1.9501133786848075,0.0662790697674418,1,1,16
223,0,0,0,0,0,1,0,2.717488789237668,0.0429042904290429,1,1,0
235,2,0,32,1,0,0,0,0.676595744680851,0.0943396226415094,1,1,0
261,1,0,0,0,1,0,0,1.2720306513409962,0.0632530120481927,1,3,0
51,0,0,0,0,1,0,0,1.1372549019607845,0.0862068965517241,1,1,8
281,1,0,120,1,0,0,0,0.693950177935943,0.0717948717948717,1,2,2
452,1,0,0,0,1,0,0,0.4889380530973451,0.0950226244343891,1,1,5
702,0,0,0,0,1,0,0,0.1695156695156695,0.1008403361344537,1,2,0
1179,2,0,256,0,1,0,0,0.3545377438507209,0.1411483253588516,1,1,1
250,0,0,0,0,0,1,0,0.156,0.0512820512820512,1,1,0
249,1,0,0,0,0,1,0,0.3654618473895582,0.0329670329670329,1,1,0
627,0,0,0,0,0,1,0,0.3556618819776714,0.0403587443946188,1,1,0
276,0,0,9,0,1,0,0,0.0760869565217391,0.0,1,1,1
300,0,0,0,0,1,0,0,0.5633333333333334,0.059171597633136,1,1,1
113,0,0,0,0,0,1,0,1.1238938053097345,0.0629921259842519,1,1,0
326,1,0,1,0,0,1,0,0.1687116564417178,0.1636363636363636,1,1,0
483,0,0,0,0,1,0,0,0.1014492753623188,0.2857142857142857,1,1,2
240,10,1,0,1,0,0,0,0.2416666666666666,0.0689655172413793,1,1,0
862,31,9,167,1,0,0,0,0.1450116009280742,0.144,1,1,0
261,0,0,0,0,1,0,0,0.5478927203065134,0.0349650349650349,1,2,0
4,3,1,0,0,1,0,0,0.0,0.0,1,2,1
277,0,0,0,0,1,0,0,0.1263537906137184,0.1714285714285714,1,2,0
343,0,0,0,0,1,0,0,0.0962099125364431,0.1818181818181818,1,1,4
110,0,0,5,0,0,1,0,0.2181818181818181,0.1666666666666666,1,1,0
233,0,0,23,0,0,1,0,0.6652360515021459,0.032258064516129,1,1,0
324,22,12,0,1,0,0,0,0.8425925925925926,0.0073260073260073,1,1,3
529,0,0,0,0,1,0,0,0.6710775047258979,0.0422535211267605,1,1,3
241,1,1,0,0,1,0,0,0.4730290456431535,0.0263157894736842,1,2,0
406,0,0,0,0,0,1,0,0.2389162561576354,0.1030927835051546,1,1,0
288,0,0,0,0,0,1,0,0.1944444444444444,0.3392857142857143,1,1,0
7,0,0,0,0,0,1,0,4.142857142857143,0.0689655172413793,1,1,0
322,0,0,0,0,0,1,0,0.65527950310559,0.0521327014218009,1,1,1
281,0,0,31,0,0,1,0,0.6227758007117438,0.1657142857142857,1,1,0
214,0,0,0,0,1,0,0,0.5981308411214953,0.1328125,1,1,2
239,0,0,0,0,0,1,0,0.0292887029288702,0.7142857142857143,1,1,0
85,0,8,0,0,1,0,0,1.2,0.1372549019607843,1,1,3
311,0,0,0,0,0,1,0,0.932475884244373,0.0758620689655172,1,1,0
564,0,0,0,0,0,1,0,0.2340425531914893,0.0303030303030303,1,1,0
298,0,0,27,0,1,0,0,0.3691275167785235,0.1636363636363636,1,1,1
240,0,0,0,0,0,1,0,0.7083333333333334,0.3,1,1,0
187,0,2,51,1,0,0,0,0.4919786096256685,0.0108695652173913,1,0,6
359,0,0,0,0,1,0,0,0.2479108635097493,0.0786516853932584,1,2,2
186,1,2,115,1,0,0,0,1.5053763440860215,0.0178571428571428,1,0,6
1108,0,0,0,0,0,1,0,0.1299638989169675,0.2222222222222222,1,1,0
333,0,0,0,0,0,1,0,0.3693693693693693,0.032520325203252,1,1,0
578,0,0,0,0,0,1,0,0.1816608996539792,0.0666666666666666,1,1,1
428,0,0,0,0,0,1,0,0.6378504672897196,0.0366300366300366,1,1,0
295,0,0,0,0,0,1,0,0.3186440677966101,0.0957446808510638,1,1,0
105,0,0,0,0,0,1,0,0.8285714285714286,0.2298850574712643,1,1,0
275,0,5,0,1,0,0,0,0.4363636363636363,0.0333333333333333,1,0,19
407,7,0,0,1,0,0,0,0.3415233415233415,0.014388489208633,1,5,3
277,0,0,0,0,0,1,0,0.6823104693140795,0.1375661375661375,1,1,0
265,0,0,0,0,0,1,0,0.5660377358490566,0.0866666666666666,1,1,0
405,0,0,0,0,0,1,0,0.2419753086419753,0.0612244897959183,1,1,0
21,0,0,0,0,0,1,0,1.5238095238095235,0.125,1,1,1
681,15,1,33,1,0,0,0,0.7063142437591777,0.027027027027027,1,2,1
447,0,0,0,0,0,1,0,0.1565995525727069,0.0285714285714285,1,1,0
538,1,0,0,0,1,0,0,0.4907063197026022,0.0568181818181818,1,2,4
262,4,2,0,1,0,0,0,0.1374045801526717,0.2222222222222222,1,4,4
1207,2,2,2,0,1,0,0,1.0530240265120132,0.009441384736428,1,4,0
57,17,1,18,1,0,0,0,0.6491228070175439,0.1081081081081081,1,1,0
354,2,5,75,0,1,0,0,0.635593220338983,0.0133333333333333,1,0,3
531,0,1,4,0,1,0,0,1.9340866290018832,0.0350535540408958,1,2,2
86,0,0,54,0,0,1,0,0.0581395348837209,0.2,1,1,0
713,3,0,92,0,1,0,0,0.5245441795231417,0.1390374331550802,1,1,2
223,0,0,0,0,0,1,0,0.2780269058295964,0.4032258064516129,1,1,0
566,2,1,0,0,1,0,0,0.1625441696113074,0.0434782608695652,1,2,4
276,0,0,0,0,1,0,0,0.0434782608695652,0.3333333333333333,1,1,1
581,0,0,0,0,0,1,0,0.5008605851979346,0.0618556701030927,1,2,1
568,0,0,0,0,0,1,0,0.079225352112676,0.0444444444444444,1,1,0
449,3,1,71,1,0,0,0,0.7371937639198218,0.1601208459214501,1,7,1
254,0,0,0,0,1,0,0,0.9645669291338582,0.0081632653061224,1,2,3
848,2,1,90,0,1,0,0,0.0577830188679245,0.0612244897959183,1,1,0
719,0,1,209,1,0,0,0,0.1390820584144645,0.31,1,2,15
301,0,0,25,0,0,1,0,0.2458471760797342,0.2162162162162162,1,1,0
27,0,0,0,0,0,1,0,1.4444444444444444,0.1794871794871795,1,1,1
415,2,0,114,0,1,0,0,0.7253012048192771,0.0365448504983388,1,1,1
7,0,0,0,0,0,1,0,7.857142857142857,0.0727272727272727,1,1,0
371,0,1,11,0,1,0,0,0.6361185983827493,0.0635593220338983,1,2,0
453,4,2,93,0,1,0,0,0.7284768211920529,0.1515151515151515,1,1,0
281,1,0,0,0,1,0,0,0.0569395017793594,0.75,1,1,0
473,3,1,48,0,1,0,0,0.2367864693446088,0.0446428571428571,1,1,3
29,1,1,12,0,1,0,0,3.4482758620689653,0.18,1,2,0
610,0,0,0,0,1,0,0,0.221311475409836,0.1555555555555555,1,1,4
721,0,0,0,0,0,1,0,0.0,0.0,1,1,0
450,0,0,0,0,0,1,0,0.6444444444444445,0.0241379310344827,1,1,0
162,4,0,0,0,1,0,0,0.6728395061728395,0.2844036697247706,1,1,1
438,0,0,0,0,0,1,0,0.4315068493150685,0.0317460317460317,1,1,0
119,0,2,0,0,1,0,0,0.9159663865546218,0.1651376146788991,1,2,5
239,1,0,0,0,0,1,0,0.4644351464435146,0.063063063063063,1,1,0
253,0,0,0,0,0,1,0,0.2055335968379446,1.807692307692308,1,1,0
378,0,0,38,1,0,0,0,0.2698412698412698,0.1274509803921568,1,2,3
1018,3,5,65,1,0,0,0,0.5766208251473477,0.0749574105621805,1,7,11
301,0,0,19,0,1,0,0,0.0664451827242525,0.2,1,2,0
551,4,0,0,0,1,0,0,0.2522686025408348,0.0863309352517985,1,2,0
390,13,5,147,1,0,0,0,0.8282051282051283,0.0495356037151702,1,2,7
192,1,6,0,1,0,0,0,0.5260416666666666,0.0198019801980198,1,1,15
14,12,19,29,1,0,0,0,1.3571428571428572,0.1052631578947368,1,1,0
244,1,0,0,0,1,0,0,0.319672131147541,0.0256410256410256,1,1,0
241,0,0,0,0,1,0,0,0.3526970954356846,0.1176470588235294,1,1,3
310,2,0,0,1,0,0,0,1.0838709677419356,0.0773809523809523,1,1,0
263,0,0,2,0,0,1,0,0.6920152091254753,0.0714285714285714,1,1,0
301,0,0,0,0,0,1,0,0.2591362126245847,0.0641025641025641,1,1,0
20,0,0,0,0,0,1,0,4.35,0.057471264367816,1,1,0
647,0,0,0,0,0,1,0,1.248840803709428,0.0297029702970297,1,1,0
260,3,2,71,0,1,0,0,0.3846153846153846,0.09,1,1,0
248,1,0,0,0,1,0,0,1.3669354838709675,0.0707964601769911,1,1,1
647,64,34,333,1,0,0,0,0.1128284389489953,0.1232876712328767,1,1,0
64,0,0,0,0,0,1,0,0.4375,0.0,1,1,0
253,0,0,0,0,0,1,0,0.525691699604743,0.0827067669172932,1,1,0
39,0,0,0,0,0,1,0,1.051282051282051,0.1951219512195122,1,1,0
275,0,0,0,0,1,0,0,0.2727272727272727,0.0533333333333333,1,2,2
270,0,6,7,1,0,0,0,0.5259259259259259,0.0352112676056338,1,0,14
453,7,3,0,1,0,0,0,0.3995584988962472,0.0773480662983425,1,1,0
745,0,0,46,0,1,0,0,0.8630872483221477,0.0233281493001555,1,3,2
484,0,0,0,0,0,1,0,0.1983471074380165,0.125,1,1,0
288,0,0,18,1,0,0,0,0.6666666666666666,0.078125,1,2,0
240,0,0,0,1,0,0,0,0.7458333333333333,0.1284916201117318,1,2,1
257,0,0,15,0,0,1,0,0.5447470817120622,0.0857142857142857,1,1,0
250,0,0,0,0,0,1,0,0.408,0.196078431372549,1,1,0
19,0,0,0,0,0,1,0,2.1578947368421053,0.1951219512195122,1,1,0
998,0,0,0,0,1,0,0,0.0290581162324649,0.2068965517241379,1,2,2
604,0,0,0,0,0,1,0,0.7715231788079471,0.0879828326180257,1,1,0
85,0,0,0,0,0,1,0,0.8,0.0147058823529411,1,1,0
120,0,0,0,0,0,1,0,0.05,1.6666666666666667,1,1,0
292,0,0,21,0,0,1,0,0.5136986301369864,0.0266666666666666,1,1,0
305,1,0,0,0,1,0,0,0.2360655737704918,0.1527777777777778,1,2,0
444,0,0,0,0,0,1,0,0.2094594594594594,0.064516129032258,1,1,0
518,0,0,0,0,0,1,0,0.5366795366795367,0.1294964028776978,1,1,2
1009,12,1,556,1,0,0,0,1.4529236868186324,0.0607094133697135,1,5,14
262,0,0,8,0,0,1,0,0.2557251908396946,0.1044776119402985,1,1,0
108,0,7,0,0,1,0,0,1.8148148148148149,0.0255102040816326,1,0,6
59,0,0,0,0,1,0,0,1.7966101694915255,0.0754716981132075,1,1,2
225,1,0,0,0,0,1,0,0.8311111111111111,0.0802139037433155,1,1,1
271,14,5,65,1,0,0,0,0.985239852398524,0.0337078651685393,1,1,1
273,0,0,0,0,0,1,0,1.3223443223443223,0.0360110803324099,1,1,0
74,2,0,0,0,1,0,0,0.2567567567567567,0.1578947368421052,1,2,0
380,2,0,0,1,0,0,0,0.4973684210526315,0.1851851851851851,1,1,2
591,0,0,0,0,0,1,0,0.0423011844331641,0.08,1,1,0
394,7,12,252,1,0,0,0,0.5482233502538071,0.0787037037037037,1,2,23
172,1,0,0,0,1,0,0,0.4244186046511627,0.1095890410958904,1,1,2
257,0,0,0,0,0,1,0,1.5642023346303502,0.0895522388059701,1,2,1
1093,0,0,0,0,0,1,0,0.0228728270814272,0.24,1,1,0
230,0,1,0,0,1,0,0,1.0304347826086957,0.0337552742616033,1,4,0
589,3,0,2,0,1,0,0,0.1578947368421052,0.6344086021505376,1,2,1
1185,3,0,22,0,1,0,0,0.8126582278481013,0.0643821391484942,1,4,0
419,25,23,168,1,0,0,0,0.0883054892601432,0.4324324324324324,1,1,33
479,1,0,0,0,1,0,0,0.9331941544885176,0.0134228187919463,1,1,0
355,1,0,0,1,0,0,0,0.5802816901408451,0.0436893203883495,1,1,0
324,1,5,0,1,0,0,0,1.376543209876543,0.1457399103139013,1,1,5
234,1,0,0,0,1,0,0,0.7905982905982906,0.2702702702702703,1,2,0
319,1,1,0,0,0,1,0,0.2068965517241379,0.0151515151515151,1,1,0
169,0,6,0,0,1,0,0,0.408284023668639,0.072463768115942,1,4,0
232,6,2,0,0,1,0,0,0.3448275862068966,0.1375,1,1,1
258,12,8,0,1,0,0,0,0.7170542635658915,0.1027027027027027,1,6,0
1298,0,0,0,0,0,1,0,0.3728813559322034,0.0371900826446281,1,1,0
668,2,0,0,0,1,0,0,0.0703592814371257,0.0425531914893617,1,1,0
397,1,1,0,0,1,0,0,1.4408060453400504,0.0437062937062937,1,2,2
154,2,3,31,1,0,0,0,1.551948051948052,0.0251046025104602,1,0,26
265,2,1,0,0,1,0,0,0.4415094339622641,0.1794871794871795,1,1,2
425,0,0,94,0,1,0,0,1.275294117647059,0.1955719557195571,1,6,0
319,0,0,0,0,1,0,0,0.9655172413793104,0.0292207792207792,1,2,0
6,1,0,0,0,0,1,0,2.333333333333333,0.9285714285714286,1,1,0
826,0,0,0,0,0,1,0,0.1053268765133172,0.0804597701149425,1,1,0
5,0,0,0,0,1,0,0,0.0,0.0,1,1,2
632,0,0,109,0,1,0,0,0.3987341772151899,0.1388888888888889,1,4,1
484,0,0,0,0,0,1,0,0.0867768595041322,0.4047619047619047,1,1,0
408,0,0,1,0,1,0,0,0.2083333333333333,0.0705882352941176,1,1,1
60,8,1,32,1,0,0,0,0.5166666666666667,0.2580645161290322,1,1,1
849,1,0,0,0,1,0,0,0.0659599528857479,0.3571428571428571,1,1,1
292,0,0,0,0,0,1,0,0.6164383561643836,0.1277777777777777,1,1,0
532,0,0,0,0,1,0,0,0.8402255639097744,0.0917225950782997,1,2,2
473,0,0,0,0,0,1,0,1.558139534883721,0.0040705563093622,1,1,0
465,1,0,0,0,1,0,0,0.210752688172043,0.0408163265306122,1,1,0
465,0,0,0,0,0,1,0,0.1182795698924731,0.0363636363636363,1,1,0
484,0,0,21,0,0,1,0,0.1756198347107438,0.0823529411764705,1,1,2
231,0,0,0,0,0,1,0,0.4155844155844156,0.0520833333333333,1,1,0
280,2,0,0,0,1,0,0,0.2964285714285714,0.0240963855421686,1,2,1
145,13,3,0,1,0,0,0,1.0275862068965518,0.1275167785234899,1,1,1
91,4,4,13,0,1,0,0,0.0219780219780219,2.5,1,1,0
289,2,0,0,0,1,0,0,0.5813148788927336,0.0416666666666666,1,2,0
81,0,0,0,0,0,1,0,0.0617283950617283,0.6,1,1,0
636,0,0,0,0,0,1,0,0.0267295597484276,0.4117647058823529,1,1,0
242,2,0,0,0,1,0,0,0.5,0.0826446280991735,1,1,0
428,0,0,0,0,0,1,0,0.25,0.0560747663551401,1,1,0
266,0,0,0,0,0,1,0,0.4887218045112781,0.0923076923076923,1,1,0
262,0,0,0,0,0,1,0,0.1908396946564885,0.18,1,1,0
263,0,0,0,0,0,1,0,0.2623574144486692,0.0,1,1,0
286,6,1,146,1,0,0,0,2.304195804195804,0.1365705614567526,1,9,2
66,0,0,0,0,0,1,0,0.3181818181818182,0.0,1,1,0
272,10,2,5,1,0,0,0,1.1801470588235294,0.1495327102803738,1,1,3
571,0,0,0,0,0,1,0,0.0770577933450087,0.2727272727272727,1,1,0
434,10,2,17,1,0,0,0,0.8317972350230415,0.3379501385041551,1,2,0
629,0,0,0,0,0,1,0,0.4610492845786963,0.0241379310344827,1,2,0
891,36,15,0,1,0,0,0,0.3434343434343434,0.0457516339869281,1,1,2
335,8,1,0,1,0,0,0,0.2597014925373134,0.264367816091954,1,3,0
102,0,0,0,0,0,1,0,1.5588235294117647,0.0125786163522012,1,2,0
439,0,0,0,0,1,0,0,0.1093394077448747,0.1666666666666666,1,1,1
120,0,0,0,0,0,1,0,0.4416666666666666,0.0188679245283018,1,1,0
594,0,0,7,0,0,1,0,0.3838383838383838,0.0570175438596491,1,1,0
79,0,0,0,0,0,1,0,0.759493670886076,0.0166666666666666,1,1,0
207,6,0,14,1,0,0,0,0.4154589371980676,0.0813953488372093,1,1,2
487,0,0,0,0,1,0,0,0.2279260780287474,0.2162162162162162,1,2,0
8,0,0,0,0,0,1,0,5.375,0.0930232558139534,1,3,0
